wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mel_mean,mel_std
Ses02F_impro08_F023,7,0.0076263202,0.011984927,0.009780029,0.006921307,0.2517321016166282,-0.006851860689494,0.0080397081268621,0.1490741562199314,-478.63245,48.29511,175.89668,30.570608,-34.514606,28.308968,10.894767,25.143764,29.706892,16.07317,-15.408041,12.5695095,1.8874836,17.11891,1.8539385,10.372085,-13.540202,9.730143,0.07440538,10.785279,-4.2522616,7.7402797,-7.868014,8.00635,3.2867153,7.118357,-56.770844,18.31793
Ses04F_impro07_M000,7,0.0042699925,0.010128175,0.005279265,0.008624396,0.7298387096774194,-0.0119822170745464,0.0022157328833051,0.0213863024471339,-525.3369,59.71332,148.37897,36.640816,-15.539487,26.399178,15.768803,15.927032,28.008795,13.9018,-7.9307575,11.573295,4.1919847,18.250048,4.763138,8.345419,-5.6818414,7.0840034,2.8645844,12.048262,-2.3965714,9.407782,-2.2815704,7.2147474,7.1778374,10.05487,-61.314304,15.755469
Ses02M_impro01_M004,7,0.0059053306,0.0097872,0.0075819674,0.0061694114,0.3503184713375796,-0.0037836330193385,0.0048348792018558,0.0377634555885823,-506.40286,70.77462,209.6602,39.776733,-47.449654,30.442278,9.985985,15.515748,32.414513,16.98698,-15.456279,16.12103,9.921478,11.120466,5.9795766,11.623767,-13.143473,9.4741,-1.6826082,9.123851,-6.724459,11.338995,4.267473,7.8869615,15.524332,10.585002,-51.766453,21.499418
Ses02F_impro06_M018,7,0.001462247,0.002204922,0.0018691835,0.0011699373,0.0065627563576702,-0.008150824214681,0.0003019644014211,0.0091315758197534,-629.06714,26.598272,199.0763,20.418533,-14.635533,16.827879,24.757076,11.141094,31.265772,10.144894,-10.8369,8.789061,16.061905,8.761345,11.186561,6.6333632,-7.1400514,6.0756917,7.471636,7.1589546,-2.422543,7.495093,-4.697288,5.452183,9.908646,7.158284,-55.07871,18.805569
Ses05F_script01_2_F001,7,0.0040728915,0.0063260635,0.0050426205,0.0038063156,0.3508771929824561,-0.0104314631244051,0.0022826931165507,0.0145343577757941,-573.89795,46.177643,196.32469,27.616291,-31.674347,26.602022,24.905054,20.399382,32.544987,16.241041,-18.246674,15.745007,12.652555,13.230866,6.501285,10.393937,-15.250637,9.55548,7.1880713,8.208421,3.2978559,9.126735,-3.0999446,6.7602158,6.185079,8.577197,-53.90586,19.768034
Ses05F_script01_1_F027,7,0.0073396773,0.011742906,0.009305781,0.007138265,0.3629343629343629,-0.0138193627208238,0.0072923003713038,0.0338947498698125,-510.7821,50.577023,176.65547,33.678963,-27.0732,28.411367,13.4113455,31.500862,28.197186,17.35743,-15.2732525,15.510437,5.819206,16.150879,6.0732026,9.558536,-13.769602,12.121652,2.6668794,10.71271,4.8129044,11.840512,-1.9448477,6.977892,4.951634,6.7506156,-57.175076,18.556854
Ses01F_script01_1_M023,7,0.0076669795,0.013206655,0.00973868,0.008811407,0.404040404040404,-0.0081537691585253,0.0078437673011341,0.0412191641248285,-491.19254,47.23834,199.00012,34.50801,-25.637133,21.768875,22.145247,19.168541,28.55165,11.352033,-10.379728,11.816541,18.213545,13.418903,2.5508826,7.920329,-15.311886,8.166538,6.6770034,8.237287,-3.7896454,10.17425,-6.1611953,6.285057,7.2011046,8.551897,-53.947372,19.584959
Ses05M_impro08_F008,7,0.010856015,0.01519159,0.013475001,0.006907201,0.1111111111111111,-0.0039645619835937,0.0169197376110659,0.0480502637119522,-464.71445,43.001434,205.62764,30.297586,-34.940422,26.351147,26.739862,23.698772,44.207657,23.041285,-14.57887,21.391674,7.409188,21.245487,6.2322516,10.813104,-18.82775,14.232434,-7.131352,16.803627,-7.3698416,14.147486,-8.228176,8.691508,-0.63920707,11.6373005,-52.752476,20.956198
Ses01F_script02_1_M026,7,0.010588509,0.023031812,0.013525312,0.018635882,0.5045045045045045,-0.0062019562392379,0.0142320230395539,0.2019449645830019,-446.74283,61.09854,143.94817,41.146236,0.6618808,29.44147,12.737923,24.476707,21.019642,15.268375,-1.9910249,12.603178,7.068121,13.952964,2.2706735,9.201396,-7.135559,10.693488,2.2202027,10.581031,-0.3615065,7.8268743,-1.4641236,7.549691,5.096328,8.5935,-63.226643,15.614221
Ses01F_script01_3_F009,7,0.0032809696,0.0053408477,0.0041006193,0.0034159971,0.0968801313628899,-0.0088185524873551,0.0014552474423138,0.0208170193102615,-553.74365,30.353584,204.83542,20.696661,-27.301641,12.582541,11.640971,9.703662,30.944498,9.752041,-6.8329663,5.811474,12.119677,9.765516,2.7085936,9.528786,-10.194254,6.5145855,11.282692,5.4786243,2.9954557,6.4618297,-2.464326,5.924678,9.8322735,5.156929,-53.966953,19.322037
Ses04F_impro07_M019,7,0.01197788,0.019014757,0.0151725,0.011314664,0.2957746478873239,-0.0061743671722069,0.0199911597298467,0.0711768409723429,-446.5684,67.42902,211.4554,37.818466,-48.13499,25.58702,7.890898,26.678072,30.124474,21.267326,-18.555555,22.367119,3.3027089,14.937528,-0.85336304,12.8687105,-14.820825,10.880297,1.6441013,12.802636,-4.607071,9.860413,-0.9251447,6.2598143,9.894606,9.947768,-51.35501,21.704865
Ses04F_impro07_M067,7,0.015193017,0.022487547,0.01870796,0.012412279,0.2215909090909091,-0.0013913410157329,0.0333842474661023,0.1336971195763837,-453.1167,67.48753,192.67769,36.425682,-35.682022,36.154884,1.2176772,18.672255,37.755356,20.303665,-5.493109,19.108717,-1.2911599,17.57999,1.2045096,9.383482,-16.209501,10.944466,-8.927161,11.2234335,-4.8967648,16.830357,-4.7734504,7.4840364,1.4319876,9.561803,-55.374462,20.5082
Ses05F_impro05_M034,7,0.008291603,0.017011356,0.010401202,0.013400472,0.4257028112449799,-0.0087590597104281,0.0088298007348684,0.0821015759956845,-503.69434,68.26712,170.50032,39.218346,-7.0188556,35.847683,7.3882856,23.03147,19.006903,14.847438,-13.304239,20.414806,3.4345531,13.39567,9.271978,12.507335,-7.7968383,12.236253,-1.729309,10.358875,0.1101297,10.358978,-3.303758,8.174432,3.966659,8.166842,-59.858086,18.081707
Ses05F_impro05_M012,7,0.011845889,0.020026688,0.014651525,0.013607927,0.3026315789473684,-0.0088641327238292,0.0190531047019907,0.0628013151226758,-472.26358,64.23471,179.1404,38.070953,-13.849131,32.326397,8.524737,18.15079,21.897842,18.615332,-14.770053,23.186865,3.6196425,12.947813,6.267526,14.463446,-13.865739,10.994566,-2.6140716,12.092671,1.714427,8.984951,-4.1508894,8.842112,1.8043553,9.925912,-58.257294,18.788225
Ses03M_impro08a_M007,7,0.008211914,0.012366849,0.010283149,0.006789124,0.1688311688311688,-0.0067015189415542,0.0092639080727301,0.0475880897311332,-487.33334,51.82136,194.78786,29.146345,-47.234577,29.089314,-2.2809794,21.404497,18.46878,19.72488,-26.77127,16.491495,2.2533379,14.032199,11.357357,11.324626,-10.63625,11.638353,-5.1874413,11.614695,-3.4924898,8.981654,-1.0962968,8.648108,1.8498976,7.187559,-53.882225,20.114399
Ses05M_impro05_F018,7,0.013844285,0.023975693,0.017361466,0.016446114,0.3276450511945392,-0.0057117981668852,0.0252035625662789,0.2200030578325228,-453.4872,79.67656,180.0613,39.710762,-23.257803,38.848057,6.6042876,21.007408,31.276278,20.723879,-12.301355,20.137627,-1.6627822,14.436247,5.5242047,11.524891,-13.484081,10.93118,-3.0493507,10.616937,3.5835786,10.980626,-4.321307,10.352117,1.4957672,9.199045,-57.62592,19.655067
Ses04M_script01_1_M000,7,0.0018002732,0.003333457,0.0022802763,0.0024283384,0.0298507462686567,-0.0052736868383362,0.0004291933649373,0.0025985252739564,-627.2808,53.089188,193.42903,28.015842,-15.059256,26.414867,26.342852,21.255081,28.406137,8.585227,-11.197252,13.47041,17.801123,11.097089,8.364683,4.454028,-9.273776,7.3449864,9.507816,6.7371173,-0.092472516,6.5555344,-5.0802393,4.699183,6.818753,6.350853,-55.42681,19.064049
Ses03M_impro05a_F008,7,0.0029039972,0.004708255,0.0036174343,0.002998363,0.2752293577981651,-0.0057023121371457,0.0011724046548808,0.0075001020683,-567.6746,49.1339,189.15514,26.236805,-49.415092,31.301266,20.52976,24.307611,26.445797,15.947482,-23.305342,12.17253,15.370415,14.282939,6.17313,10.913886,-12.2865095,7.491803,10.53508,10.061029,-4.4632773,9.672898,-8.335675,6.7570043,6.0802445,5.8972282,-53.126457,19.526472
Ses05M_impro05_F002,7,0.008705774,0.01215903,0.010951731,0.0050231274,0.1092436974789916,-0.008256196451839,0.0109753301963844,0.0293319885884935,-501.8288,61.095097,216.38783,33.844048,-40.641613,29.157608,26.19749,21.415989,47.24979,21.056227,-14.61456,18.846848,4.6554413,21.098341,3.250193,11.058497,-15.848147,12.4364395,1.855291,11.4927435,-1.9758528,10.705079,-6.4608035,7.8333817,1.3713834,7.9591255,-50.729294,22.147627
Ses05F_impro08_M020,7,0.0054897936,0.0084610935,0.006869185,0.0049215173,0.2648221343873518,-0.0089801924332277,0.0041502538137997,0.0216328328085062,-538.47406,53.837852,209.82324,32.389133,-21.124434,23.113344,6.1216283,15.1998415,32.851448,21.023933,-4.8766975,15.53724,8.638108,8.02726,5.696363,9.08968,-15.360911,11.894592,-0.8076721,8.786623,1.7406888,7.9430785,-6.868859,8.440584,-1.2315924,9.212102,-54.376682,20.549597
Ses03F_impro08_F003,7,0.005584775,0.009158153,0.0070625544,0.0058004824,0.2884615384615384,-0.005589683951257,0.0043073969786014,0.0420215386728082,-500.57272,56.481453,179.68614,32.207687,-52.32253,27.816103,18.583036,28.283955,29.155704,18.392021,-19.35892,15.848615,14.28068,16.399729,4.6263623,13.854006,-15.634443,12.087385,3.380735,11.506204,-3.5089717,9.670842,-1.0740428,9.2136135,6.703988,7.6944523,-54.094135,19.225784
Ses02F_impro05_M010,7,0.00912402,0.014380522,0.011485351,0.008588922,0.2938311688311688,-0.0041705843614181,0.0117837816400732,0.1927564933307399,-490.26663,70.71032,186.7294,36.036736,-25.131384,34.324352,23.185041,23.309229,36.988934,20.9086,-6.0152373,18.669086,10.541115,12.735047,1.938773,13.458657,-10.0367,11.624942,1.8122426,10.4726715,-10.950645,10.577704,-6.0059977,8.63975,6.5301814,12.585717,-55.61421,19.750916
Ses04F_impro06_M006,7,0.003118857,0.004821668,0.0039727264,0.0027245015,0.2785515320334262,-0.0043930135689151,0.0013392327915372,0.0115873713663559,-593.0525,41.555874,218.30228,29.701263,-20.005922,20.198627,15.902115,17.135433,44.21991,19.837004,-4.276378,13.628032,2.9337623,15.150676,6.400083,7.260947,-7.3759384,8.80904,0.9336749,7.094197,-1.8354468,7.0027466,-2.116155,6.6978917,5.702198,7.686323,-53.22252,20.95874
Ses02F_script02_2_M016,7,0.0081611145,0.014043179,0.010557241,0.009252191,0.3374384236453202,-0.0051382367018959,0.0090643876504583,0.1058974778919814,-483.05862,58.699123,184.06514,37.309433,-14.761172,26.39647,19.544643,21.387522,29.485464,17.535255,-7.008731,16.962307,12.96572,12.8898115,4.5541196,10.778095,-13.03494,11.630629,0.00065740576,11.0993185,-6.9633718,11.825726,-6.047738,8.930568,7.3539987,9.154081,-57.030823,18.766724
Ses05M_impro05_M009,7,0.0058716047,0.01096784,0.007446921,0.008037727,0.4333333333333333,-0.0056677390602999,0.004511503459293,0.0737329158516779,-521.01416,63.561893,161.68852,35.3281,-9.848728,33.476604,24.044933,23.932549,33.171513,16.528625,-3.7553136,15.136983,11.921535,16.617144,7.084096,9.63646,-10.0744915,12.590009,0.4632176,12.760781,-2.1833105,11.063753,-3.6593676,7.4077716,4.8700533,9.518565,-59.88804,17.360714
Ses05F_script02_1_F016,7,0.0013668567,0.0020293838,0.0016921675,0.0011086762,0.0,-0.0170701478054979,0.0002590426033779,0.000793056620228,-640.5543,30.523657,204.11426,14.401463,-31.762161,16.414001,29.471035,15.515662,26.111975,9.127778,-18.520803,11.362679,21.658495,10.3281145,5.9680114,8.006771,-9.583312,6.941597,17.176886,7.742422,-0.70113766,7.691836,-3.645427,5.2520585,13.367966,6.790742,-52.27125,19.677124
Ses05F_impro05_M051,7,0.007259032,0.015408492,0.009110565,0.012370729,0.4266055045871559,-0.0090779067249968,0.006982066716729,0.0560518649666107,-506.44104,75.42999,163.88127,40.22573,-10.395197,39.022472,6.442686,20.846651,22.879314,18.810675,-5.576043,21.585451,8.211017,12.873852,8.424017,7.300151,-10.448453,10.042353,-3.026801,12.102902,0.40848634,8.33733,-3.4475472,6.896728,1.2716101,9.458365,-60.388386,17.84025
Ses05M_script01_3_F000,7,0.0021259114,0.0029520679,0.0026150206,0.0013574,0.0039215686274509,-0.0069480925048992,0.0006438454911493,0.0035045458879219,-607.593,20.128975,217.43974,15.45369,-39.327457,10.6194935,34.00402,10.055785,29.386148,7.463904,-23.648064,8.1628475,21.11604,8.619523,3.9710894,5.8212495,-14.123928,4.783121,16.244669,5.907682,-1.1329986,6.4650393,-3.601034,4.9835324,13.397797,5.349903,-49.991085,20.811539
Ses02M_impro08_M025,7,0.008585807,0.013446914,0.010745159,0.008073183,0.2301845819761129,-0.0025427095806662,0.0104208604894016,0.2488952376977918,-481.159,50.02955,182.06836,35.644073,-13.841575,32.860794,20.82881,22.077305,30.096315,17.325611,-8.195911,16.18046,9.154258,17.511877,2.7011995,9.111664,-13.917705,12.003579,-5.9744687,13.188547,-11.315481,10.964003,-4.2505636,8.963313,6.384439,10.674983,-57.25826,18.622307
Ses01F_impro04_M002,7,0.004986133,0.007544352,0.0061708074,0.0043343245,0.3202846975088968,-0.0039665237636654,0.003394405427461,0.023115939720387,-542.5544,31.746601,207.12978,23.901695,-18.899132,12.472075,21.639425,11.407131,32.415627,11.194553,-8.642243,7.4377117,16.437838,6.2180195,8.358473,5.0208035,-10.362558,7.130616,6.1630816,9.906723,-2.3180175,11.656445,-4.4823055,6.53291,9.117317,5.7358003,-53.902565,19.614529
Ses02F_script02_2_M022,7,0.007163927,0.011114977,0.009078345,0.0063871895,0.3157894736842105,-0.0031002862215245,0.0071316554377907,0.0254195931596528,-528.0807,57.034412,201.13847,31.006804,-23.661198,32.367218,27.409502,21.501179,40.621742,16.669949,-6.456738,11.875435,12.624658,10.553513,4.1380844,12.431532,-9.2621975,8.693245,6.4051585,9.409595,-8.028602,11.191114,-9.482619,9.033226,6.193041,7.4084244,-54.048767,20.267775
Ses02M_impro05_F020,7,0.009704643,0.015181252,0.012265491,0.008907208,0.2625,-0.0041328985389554,0.0129613937454573,0.0655063319914095,-472.0776,51.45429,190.16524,36.202625,-42.76745,24.009365,13.25201,25.393047,40.295254,15.827071,-12.373958,14.045085,-3.7438998,12.191045,-4.6899343,10.707662,-11.271183,10.1466,7.0922036,9.621244,-0.85011554,8.755413,-5.9603014,7.739396,1.7525579,7.064586,-54.40605,19.758331
Ses05M_script03_2_M010,7,0.004910826,0.009325009,0.0062005376,0.0069561354,0.6012269938650306,-0.0069151219577179,0.0030774169279338,0.0167144328393803,-572.97314,66.877495,187.3398,37.435944,-6.2101393,24.870007,16.774906,19.765078,29.804586,18.002827,-4.983901,13.78831,10.711722,11.692776,8.064811,7.186341,-9.56844,7.9506097,2.058378,9.758081,2.1339674,9.858384,-0.83294076,7.0773273,6.5817533,6.324636,-57.60905,19.01565
Ses03F_impro04_M014,7,0.0036489796,0.0056110243,0.0044562262,0.0033986482,0.3073929961089494,-0.0069541492848657,0.0018675762688114,0.010860536661577,-583.7782,53.328224,197.16223,32.226513,-26.801256,27.399523,18.64856,23.60429,33.857826,21.68679,-10.2136,11.772531,10.505772,12.058989,5.836729,6.9990087,-11.654254,9.41899,0.24818735,10.636579,-4.866156,7.703851,-2.8962343,7.6005883,4.722163,8.564471,-54.601555,19.779184
Ses05M_impro04_F009,7,0.012937355,0.02074214,0.016227074,0.012897943,0.2112299465240641,-0.0027728281111194,0.0228551357031476,0.1796066841993226,-443.5224,58.859512,193.01392,40.579456,-38.079613,26.093296,18.667421,27.885128,30.891764,18.348309,-24.9728,17.910282,3.2231276,18.26545,5.754122,12.683029,-15.449377,9.627131,2.8815708,10.923757,1.3329723,13.357652,-6.697716,10.008181,1.3827536,8.896174,-54.131443,20.188295
Ses04F_impro07_M023,7,0.030283347,0.044399187,0.03790722,0.02285805,0.1470588235294117,-0.0072730167630652,0.128575757621246,0.4123431509264653,-365.4864,33.973534,180.74893,21.586771,-55.2323,17.234795,11.693247,17.477337,26.045061,16.448524,-28.134861,14.236965,-1.2516952,14.7752905,-3.941392,9.699139,-18.641201,10.524733,-1.3947631,9.42338,-14.337013,13.336013,-16.969143,6.9331436,-1.6493349,7.7708206,-54.20673,19.146103
Ses01F_script01_3_F002,7,0.0026432308,0.0038867353,0.0032584444,0.002117612,0.0,-0.0091957490440108,0.0009918930763738,0.015778834553065,-557.2699,30.439238,201.45844,12.478054,-35.003548,20.9293,19.738924,10.607566,29.672897,7.368249,-12.3737955,7.7502003,19.794754,8.298491,6.6757684,6.5611296,-11.406253,7.296351,13.460836,5.73786,1.8788664,6.4615846,-3.5367444,5.253288,11.756459,5.052566,-53.132584,19.236416
Ses02F_impro05_M002,7,0.008639875,0.015661336,0.010797402,0.011326602,0.3339253996447602,-0.0039994106373342,0.0102083871815085,0.1694541616879855,-489.23828,67.25621,157.85857,37.529217,13.099162,36.010353,12.909368,20.11169,17.07818,17.61582,-6.528602,24.283321,5.226162,12.806854,9.021633,10.914603,-4.692163,11.14142,-7.6914616,11.572664,-8.817171,9.8733225,-3.1143415,8.586381,2.9759557,10.880506,-62.698627,17.10221
Ses05M_impro05_F016,7,0.0052481536,0.010479357,0.0066892942,0.0080558425,0.418467583497053,-0.0070715559559175,0.0035919193941491,0.0499395940802003,-533.5667,62.91873,171.46458,35.051914,-2.556864,29.388607,3.8435812,19.424215,19.171093,13.256454,-6.5394416,16.867996,7.5722146,10.513299,10.8516,11.449917,-6.9221077,11.238732,1.9127576,7.635534,8.453051,9.295737,1.5398959,7.1855683,4.172716,7.1130733,-60.33005,17.742989
Ses02M_script02_1_F020,7,0.0037065397,0.005970344,0.004689595,0.003637883,0.3484848484848485,-0.0040956892917165,0.0018742462326306,0.0067008704872225,-566.9343,55.578037,210.0541,30.359219,-31.648474,25.032715,19.430305,10.40339,27.66909,10.062624,-15.471859,11.198329,15.287909,8.626066,4.1045957,10.284205,-12.49709,7.9052706,8.258127,8.271936,-4.5107775,8.711907,-4.4621663,10.065357,11.211291,7.4498653,-52.201538,20.685371
Ses02M_impro04_F000,7,0.010981647,0.018458566,0.013693953,0.012311104,0.3397435897435897,-0.0086036161519587,0.0163233374302957,0.0568811950232417,-482.17023,68.194374,200.56078,36.014194,-35.495518,29.404448,9.81783,11.20253,23.086967,10.040034,-20.15275,14.409193,5.816689,10.392439,3.6546075,8.47836,-10.694315,9.50618,0.76452845,7.495999,-9.9686985,13.815262,-5.9354234,8.642555,7.303675,9.374524,-53.66076,20.496357
Ses02F_script02_1_M019,7,0.00563117,0.01314497,0.0071175476,0.011015893,0.6753246753246753,0.0012216789855301,0.0038840210601627,0.0115015373217577,-530.344,71.16661,176.55795,46.751457,-14.091608,27.104269,7.561372,13.493357,29.94054,14.861365,-5.5858397,8.699716,3.8331196,10.233512,7.6791086,7.5939827,-9.79492,9.954739,-4.2699437,11.852435,-0.11086714,6.478382,-1.26081,5.322124,3.2000964,4.6753397,-58.760128,18.284529
Ses01F_script02_1_M024,7,0.018767063,0.033689585,0.023398297,0.024231518,0.3700361010830325,-0.0059094882089993,0.0471552404292102,1.206727535025056,-410.2267,56.89719,150.80437,40.033527,0.053415015,27.781902,10.136125,22.873915,22.583923,17.98601,-3.6293938,15.297984,1.4248723,14.712584,1.7319006,9.251059,-6.086041,9.615509,-1.0751778,10.588274,-4.0812716,9.016327,-4.7002764,8.320136,0.65239865,9.812387,-62.60776,16.124666
Ses05F_impro05_M039,7,0.0066828043,0.010914738,0.0084516695,0.006885342,0.281303602058319,-0.0046752343223488,0.0061340151802336,0.0922815350351407,-510.0594,62.129044,197.93382,35.780964,-24.739185,31.94175,16.988861,18.704407,40.486874,19.435389,-9.673442,18.966715,3.477502,17.633158,6.909227,10.024779,-13.078528,11.633619,-1.2447617,10.141567,1.3693259,9.659732,-5.49304,8.081694,-0.5470033,9.572428,-55.0416,20.201992
Ses05F_script03_2_F004,7,0.003775675,0.0064979624,0.0047108796,0.004456552,0.4821428571428571,-0.0100124470918672,0.0018853817085422,0.0101335309938277,-570.1834,55.112926,186.11569,31.368074,-16.607935,24.478018,16.273666,17.308462,22.816805,12.541644,-20.412058,22.185114,7.2601156,14.264342,9.8573,8.9495325,-12.693445,11.22168,2.8745472,9.155638,4.7292295,9.329681,-2.4173684,7.6789207,6.6093183,6.942376,-56.78707,18.693775
Ses05F_script02_2_M010,7,0.006227341,0.011035292,0.007872134,0.0077099823,0.4097222222222222,-0.0109167731352499,0.0052551703313436,0.0196673396574276,-520.7195,55.362415,164.28201,30.021257,-6.198317,34.162853,27.696917,29.571163,28.799889,17.084946,-8.584309,20.00167,10.338779,16.120869,0.15769424,9.478582,-16.710243,14.457841,2.1896062,11.224231,1.8468626,10.730004,-2.0984976,9.60488,2.850936,6.172826,-59.565567,17.412039
Ses01F_impro04_M024,7,0.005361765,0.008364535,0.006578718,0.005093987,0.2857142857142857,-0.0055024379435053,0.0039080152041867,0.0210265654093498,-530.3748,31.792755,205.25012,23.362265,-16.349049,16.305296,16.809307,16.905,31.240993,13.930567,-6.290316,7.9307027,14.341854,10.193354,5.4983716,8.502776,-14.70307,8.268711,2.4219992,9.058537,0.5401859,7.3763347,-0.9966424,6.224433,9.819381,8.5516405,-54.57683,19.482565
Ses01F_impro06_F018,7,0.0041288156,0.0074368073,0.0050626798,0.005440999,0.2818035426731078,-0.0058208306654705,0.0022386486444786,0.0417418509275276,-549.63116,32.073647,187.15764,22.258064,-13.545135,14.56511,21.728462,12.963152,29.980652,9.608489,-11.054767,7.8788085,11.22164,8.98986,7.3119006,7.1594415,-9.41621,6.4031353,8.906212,7.344328,4.8009253,7.514132,-1.5685691,6.3119783,7.8538637,5.886758,-56.726032,17.918362
Ses02F_impro08_F020,7,0.0074223327,0.010832095,0.009394906,0.005381545,0.2087378640776699,-0.0074916360972565,0.0077673488752877,0.0262183685455036,-509.90457,51.27202,206.45828,29.9846,-41.910496,29.344782,15.886067,17.109446,33.53562,12.532547,-17.680523,16.017225,5.5126853,15.277814,-1.5604877,10.207359,-18.012146,10.271559,3.462841,12.884101,-5.1007247,10.272694,-9.718763,8.790404,3.3860924,8.875052,-52.26476,20.885788
Ses02M_impro08_M018,7,0.0065889033,0.010667274,0.008396686,0.006492737,0.3636363636363636,-0.0079949413702706,0.0059700979641097,0.0172927236090871,-536.1169,62.554268,209.43419,38.21302,-30.652884,24.803871,14.072014,24.851389,27.631248,17.158993,-11.455335,10.620504,10.156567,10.996824,-0.60001856,13.672017,-11.84764,10.750047,2.5567744,9.957254,-8.036354,9.301244,-0.774709,6.455784,9.612656,5.519005,-52.71805,21.086315
Ses04M_impro05_F010,7,0.004587871,0.008091056,0.005761272,0.0056733075,0.4698795180722891,-0.0089580616986495,0.0027844460768072,0.02180951450361,-564.29236,85.396484,197.16026,42.04318,-21.746937,39.61096,16.15891,19.859749,37.299465,19.089962,-8.588383,17.35049,3.715656,15.06145,5.400992,9.224284,-8.216995,9.962657,3.9278889,10.288929,0.017225886,11.72712,-4.690049,9.347528,3.3547626,8.58127,-55.283314,20.79074
Ses05F_impro05_M041,7,0.0069073183,0.012012104,0.00867512,0.00829308,0.3726235741444867,-0.0058070008890354,0.0064628752905083,0.049578082371854,-518.05695,70.714966,190.40271,34.675644,-18.862976,33.82897,13.999708,18.844093,36.041725,19.359636,-11.687767,17.27316,2.5849447,11.885857,10.246934,10.004921,-13.228598,13.024984,-3.0302556,10.360133,4.95677,9.178027,-5.133536,10.320738,-2.008967,7.8568473,-56.60136,19.748158
Ses01F_impro04_M031,7,0.0035448733,0.005245792,0.004427228,0.0028031108,0.117408906882591,-0.0053273583944246,0.0017462976612094,0.0088456964871245,-573.104,25.24651,219.142,20.507446,-20.674805,10.663559,24.119884,7.439432,33.547096,9.265459,-11.9743185,5.86461,16.537546,4.857848,9.32181,6.677783,-11.23944,6.063491,7.080032,6.1368675,0.4099983,5.583395,-2.711388,5.835149,9.396734,6.278657,-52.2508,20.480473
Ses03M_impro05a_F012,7,0.00914537,0.03276084,0.011456257,0.030668704,0.6416083916083916,-0.0190985520021058,0.0100459656532435,0.3085228371808542,-459.64215,73.6935,92.63955,37.78091,2.9297676,36.417862,6.891607,21.515064,16.811733,14.428063,0.9466669,16.83949,-3.181519,12.966471,-5.8509016,10.543265,-6.4543257,12.408271,0.6827753,9.198754,0.8591746,9.648458,-0.49106342,8.006514,0.83836985,7.335825,-69.58884,12.892067
Ses01M_script01_1_M037,7,0.0047435206,0.008014973,0.005817343,0.0054907547,0.1647058823529411,-0.0045305773710424,0.002995056371242,0.021104936655556,-526.3491,34.785183,194.54259,23.171959,-16.203888,15.926623,25.374956,18.860287,24.863964,8.82725,-12.10821,11.044833,19.1008,12.926559,4.8647466,7.4848137,-12.022934,7.6321855,10.022564,7.751558,-1.3298773,8.238381,-3.7304463,7.1650095,12.629328,6.7346315,-55.16249,18.695599
Ses03F_script01_1_M047,7,0.0025554162,0.0053698476,0.0032560935,0.0042657084,0.6501901140684411,-0.0082008527897414,0.0008157998525955,0.007243911823515,-611.0402,67.158165,190.46956,40.25411,-11.13324,23.246376,6.035151,12.097666,23.913105,8.897975,-7.415533,10.735435,7.348992,7.4326444,9.2201395,5.874275,-4.4975243,7.230669,3.4099395,7.606287,0.06972965,8.85867,-3.1348667,6.7882023,4.046384,7.0315976,-57.31356,18.989565
Ses01M_impro04_F016,7,0.0049773846,0.008795049,0.006209407,0.006183501,0.1085271317829457,-0.0110736518763587,0.0033150172599089,0.0123074480185729,-518.79004,51.527157,192.5158,28.051916,-28.924578,27.129896,19.654337,24.84069,30.170471,9.150409,-12.254387,11.235786,17.21863,14.272858,9.980242,5.7479444,-11.293435,8.7603,10.005047,7.7987003,6.872971,7.4436417,0.99555945,5.8539515,9.03435,5.3645597,-54.502796,19.16094
Ses03M_script01_1_M031,7,0.0038905006,0.00765828,0.004846832,0.0059242835,0.5603112840466926,-0.0062535623328585,0.0019890801365098,0.0330164019980737,-567.1768,75.36883,167.5452,43.020252,-6.3074226,31.144804,6.1021624,16.370464,26.559958,14.501682,-3.2156029,16.978317,2.897878,11.333873,9.539987,8.652952,-2.7383945,11.232841,-3.5607314,10.996991,-1.9075087,10.985188,0.83076614,9.011482,4.148443,8.824232,-60.465908,17.826836
Ses05F_script02_1_F007,7,0.0028696281,0.004833569,0.0035753876,0.0032398144,0.4285714285714285,-0.0103342808870365,0.0011025089062251,0.0057189208757938,-593.68463,47.49674,191.68117,28.502163,-14.493609,20.984125,13.772924,13.097146,24.200195,7.483133,-14.020402,14.245518,9.785813,9.685029,8.655297,7.026524,-10.554312,8.652982,6.5687165,7.4357953,5.694725,8.128819,-2.4061706,6.0641956,6.7390704,5.2590594,-56.47648,18.712322
