,wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
5229,Ses04F_impro03_F012,1,0.015135999,0.023319136,0.018944703,0.013499589,0.3173652694610778,-0.006990591828071,0.0322110078492497,0.1076467576600529
5230,Ses04F_impro03_F013,1,0.021971073,0.033159237,0.027884945,0.017906476,0.2210065645514223,-0.003391241079953,0.0678367092114065,0.5979078599058628
5231,Ses04F_impro03_F014,1,0.016780058,0.027113631,0.021129882,0.016922487,0.2057877813504823,-0.0044324838199827,0.0392102191346067,0.2442057519602607
5232,Ses04F_impro03_F015,1,0.008944361,0.014369233,0.011331374,0.008821692,0.3280898876404494,-0.0063298812165157,0.0109360026201984,0.0827507480092096
5233,Ses04F_impro03_F016,1,0.007317307,0.020297872,0.009512675,0.017927974,0.7552447552447552,-0.012005054486508,0.0064189479150985,0.0370992986293842
5234,Ses04F_impro03_F017,1,0.007883419,0.018689888,0.010036431,0.015732067,0.6944444444444444,-0.0164730572578264,0.007739454105582,0.0307254190937626
5235,Ses04F_impro03_F018,1,0.009324355,0.01594895,0.011705935,0.010819431,0.3962585034013605,-0.0122316732813487,0.0117125264536213,0.1445072037368678
5236,Ses04F_impro03_F034,1,0.009657863,0.016236067,0.012009145,0.010909461,0.3698030634573304,-0.0043317704694345,0.0127805365525231,0.1296076040446508
5237,Ses04F_impro03_F036,1,0.0067573595,0.015708856,0.008532987,0.013117237,0.6630434782608695,-0.0121069215310853,0.0056900999671018,0.0188225716893843
5238,Ses04F_impro03_F038,1,0.013381918,0.020488463,0.016986638,0.011451095,0.1929824561403508,-0.0070594060161965,0.0249058163688946,0.1789563724423964
5239,Ses04F_impro03_F040,1,0.013821479,0.028889172,0.018589098,0.022092104,0.432,-0.0066082679950341,0.0244690849517759,0.093183967803658
5240,Ses04F_impro03_F041,1,0.012352581,0.032427758,0.016364224,0.027930329,0.6071428571428571,-0.0053622416089638,0.019050959346553,0.0966145995162627
5241,Ses04F_impro03_F042,1,0.023308767,0.03429212,0.028984876,0.018291721,0.2354651162790697,-0.0023998129563551,0.0771157432146169,0.4643237051920251
5242,Ses04F_impro03_F043,1,0.013010081,0.027057076,0.016523194,0.021415023,0.3659147869674185,-0.0065320627982146,0.0222358947032021,0.2609095829325042
5243,Ses04F_impro03_F044,1,0.009776416,0.016222255,0.012297377,0.01057183,0.2995780590717299,-0.0057326633395859,0.0129666422006717,0.0711694146179895
5244,Ses04F_impro03_F045,1,0.012299709,0.019152546,0.015361081,0.0114218835,0.3308823529411764,-0.0059047956710855,0.0209528950624337,0.1037969392320555
5245,Ses04F_impro03_F047,1,0.024149641,0.034467492,0.029886624,0.016962709,0.1564245810055866,-0.002722014869505,0.0834020844035494,0.3179003154721522
5246,Ses04F_impro03_F048,1,0.01875166,0.03199637,0.023117434,0.022043066,0.4213483146067415,-0.0069370876190077,0.047709442290622,0.2014781302084974
5247,Ses04F_impro03_F050,1,0.012583635,0.019798907,0.015678434,0.0120812515,0.2748091603053435,-0.0094608903964399,0.0220201938640579,0.2177818358408633
5248,Ses04F_impro03_F051,1,0.014689247,0.026513783,0.018837035,0.01862543,0.4075235109717868,-0.0096381190815009,0.0288385298415735,0.1850465108312713
5249,Ses04F_impro03_F052,1,0.012408666,0.026544677,0.016426187,0.020709073,0.5210084033613446,-0.0128950141515815,0.0199466358047315,0.0669880278964404
5250,Ses04F_impro03_M000,5,0.0029475589,0.0052430877,0.003693837,0.0037137084,0.4126984126984127,-0.0086990348791005,0.0011530744275397,0.0075575349959201
5251,Ses04F_impro03_M001,5,0.012384377,0.025802027,0.015415705,0.020672932,0.2986111111111111,-0.005322999186319,0.0210315600007567,0.310616531343269
5252,Ses04F_impro03_M002,4,0.013618137,0.036229502,0.017425185,0.031674907,0.3839285714285714,-0.008083725333563,0.0241683483660409,0.1918464201767637
5253,Ses04F_impro03_M003,1,0.01528166,0.024885282,0.01901381,0.015957303,0.2431192660550458,-0.0055778577916498,0.0324920832019804,0.1884070528950792
5254,Ses04F_impro03_M004,1,0.025562938,0.038892783,0.031942684,0.022011273,0.2758620689655172,-0.002916504854511,0.0897667100109425,0.3245096510120414
5255,Ses04F_impro03_M005,1,0.008122925,0.017939186,0.010233796,0.014724469,0.52,-0.0089383647718932,0.0085731246512629,0.0402320857524713
5256,Ses04F_impro03_M014,1,0.010237268,0.019465072,0.01270344,0.014711543,0.5540540540540541,-0.0064281243794539,0.0137783505453024,0.079125960302378
5257,Ses04F_impro03_M018,5,0.013785683,0.028771529,0.017037874,0.023071699,0.4603174603174603,-0.0062560343394579,0.0242086519548449,0.1320645966983144
5258,Ses04F_impro03_M019,5,0.012895589,0.017751928,0.01571045,0.008058575,0.1391304347826087,-0.0049736331675376,0.0235359962609994,0.1093316136209592
5259,Ses04F_impro03_M020,5,0.008484688,0.0149972,0.010658525,0.010539533,0.249669749009247,-0.0053771668717672,0.0099122096853087,0.1931391095892389
5260,Ses04F_impro03_M021,5,0.011121253,0.018379873,0.013803383,0.011992576,0.2738589211618257,-0.0047695566536276,0.0168899424925567,0.1004420112485875
5261,Ses04F_impro03_M023,2,0.0111170625,0.021669904,0.01390898,0.016608613,0.4020356234096692,-0.0087449407146777,0.0166695101339994,0.1563686549098954
5262,Ses04F_impro03_M027,5,0.004187187,0.007829427,0.0052951076,0.0057549723,0.4791666666666667,-0.0090281182565377,0.0022880655692019,0.0156211913428103
5263,Ses04F_impro03_M028,5,0.006929798,0.011111379,0.008177178,0.007458236,0.3238095238095238,-0.0127121484183589,0.0071031931554997,0.0234012452909985
5264,Ses04F_impro03_M029,5,0.0059426758,0.010361432,0.0074480665,0.0071887393,0.3968253968253968,-0.0081987245721393,0.0047790060260188,0.0241747521928053
5265,Ses04F_impro03_M030,5,0.006995479,0.010673972,0.008542217,0.0063892435,0.3455882352941176,-0.0041733992475201,0.0069912513208915,0.0368311906573979
5266,Ses04F_impro03_M031,5,0.0030677873,0.005181319,0.0038263993,0.0033514167,0.4117647058823529,-0.0107082541944691,0.0012454672067497,0.0029539630429251
5267,Ses04F_impro03_M032,5,0.0045156116,0.0074290144,0.00566799,0.0047974675,0.3844086021505376,-0.0081650787251419,0.0027899683077982,0.048627669666413
5268,Ses04F_impro03_M033,5,0.00672355,0.011479956,0.008364899,0.0077797384,0.3533260632497274,-0.0069866341618762,0.0062251376362237,0.1749992930846218
5269,Ses04F_impro03_M034,5,0.020364212,0.033449158,0.0254099,0.021719307,0.2140575079872204,-0.0024608102648926,0.0574751640514705,0.3772922872204167
5270,Ses04F_impro03_M035,5,0.009185771,0.014516822,0.0115659665,0.008677949,0.2014652014652014,-0.0036202159208187,0.0116954428660152,0.0794795417423681
5271,Ses04F_impro03_M036,1,0.012681947,0.019966356,0.01600825,0.011898355,0.2335164835164835,-0.004471541615203,0.0224323068863589,0.1998518939207998
5272,Ses04F_impro03_M037,1,0.015795002,0.03172188,0.020337498,0.024297662,0.504950495049505,-0.0085446899902308,0.0326997631703209,0.3440122879770061
5273,Ses04F_impro03_M038,1,0.019407123,0.030509401,0.024074128,0.018663732,0.3286713286713286,-0.0040756099224381,0.0529334396751636,0.3405589376691944
5274,Ses04F_impro03_M039,1,0.020887444,0.03441159,0.026259845,0.02216312,0.2230971128608924,-0.0033546693885,0.060602868173195,0.6338328734278886
5275,Ses04F_impro03_M040,1,0.0042029484,0.007006797,0.005293559,0.0045806896,0.3404255319148936,-0.0075139732871321,0.0023895739193503,0.0311988826058039
5276,Ses04F_impro03_M041,1,0.010889039,0.017262248,0.013683275,0.010496479,0.2488038277511961,-0.0059343087741581,0.0162478098182794,0.0823897984805475
5277,Ses04F_impro03_M042,1,0.011180478,0.018512331,0.014219705,0.011830969,0.2511737089201878,-0.004993238235329,0.0171057213742799,0.1558113792961721
5278,Ses04F_impro03_M043,1,0.015626734,0.022033721,0.019382913,0.010362378,0.1724137931034483,-0.0047603980419808,0.0347652830645311,0.1099127637469623
5279,Ses04F_impro03_M047,5,0.014763223,0.024511501,0.018274507,0.016298002,0.3081395348837209,-0.0056830663197615,0.0303009146640015,0.3860247484700561
5280,Ses04M_script02_2_F000,5,0.0013869832,0.0019454306,0.0017340276,0.0008791139,0.0,-0.0134759311549714,0.0002735775970982,0.0015743337596945
5281,Ses04M_script02_2_F006,0,0.016668905,0.028570024,0.020793501,0.019560726,0.2987477638640429,-0.0097801676020026,0.037654260487587,0.4965533611954798
5282,Ses04M_script02_2_F007,0,0.009338286,0.016277958,0.011589491,0.0114063015,0.3526315789473684,-0.0062536528275813,0.0118606616778397,0.097963183846217
5283,Ses04M_script02_2_F009,0,0.013752331,0.025673456,0.0170787,0.019139564,0.4406779661016949,-0.0150942842083168,0.0252742883148316,0.1791943945588086
5284,Ses04M_script02_2_F010,2,0.010650854,0.021320526,0.013636183,0.01636192,0.4380952380952381,-0.0118458183351322,0.0146062605435452,0.1171700855622516
5285,Ses04M_script02_2_F012,2,0.008544838,0.012775499,0.010751054,0.006894876,0.2562814070351759,-0.0120277973110205,0.0101643731001521,0.0375693208140229
5286,Ses04M_script02_2_F013,0,0.0112925405,0.018545734,0.0140026305,0.012159777,0.3517138599105812,-0.0090545245257089,0.0177194988350116,0.2216561691062471
5287,Ses04M_script02_2_F016,2,0.0053917044,0.00885843,0.006711966,0.0057800813,0.3542345276872964,-0.0099946773843839,0.0039641304821258,0.1044248055608494
5288,Ses04M_script02_2_F018,2,0.009834345,0.016385011,0.012081847,0.011051177,0.1850828729281768,-0.0079417250162805,0.0130670456201061,0.1062319351534678
5289,Ses04M_script02_2_F019,2,0.005051842,0.009155027,0.0063993414,0.006534349,0.4152173913043478,-0.0122480914797051,0.0033906981207817,0.0393349287192158
5290,Ses04M_script02_2_F020,2,0.0010928264,0.0015559656,0.0013415475,0.0007821118,0.0,-0.0157218582899076,0.0001726111370173,0.0007672804630048
5291,Ses04M_script02_2_F021,2,0.0014365881,0.0023869227,0.0017265754,0.0016416447,0.0049504950495049,-0.0166071913554333,0.0002817759508945,0.0016656033132239
5292,Ses04M_script02_2_F022,2,0.0015945262,0.0026239334,0.0019726278,0.0017038707,0.0671641791044776,-0.0073367700679227,0.0003490637434586,0.0013865864263326
5293,Ses04M_script02_2_F023,2,0.0064040152,0.010632375,0.007998829,0.006917397,0.4339622641509434,-0.0149487059388775,0.0055952290402387,0.0178764541707308
5294,Ses04M_script02_2_F024,2,0.011008212,0.019446116,0.013683905,0.013629297,0.4033613445378151,-0.0064039254539238,0.0164709398926683,0.0527716426180678
5295,Ses04M_script02_2_F025,0,0.013489908,0.028271856,0.016529739,0.022875985,0.55,-0.0124165926536079,0.023615556950864,0.0949213589921424
5296,Ses04M_script02_2_F026,0,0.028704317,0.045485236,0.0358607,0.027850725,0.2264150943396226,-0.0069367933974717,0.1139493873568938,0.7749802077044111
5297,Ses04M_script02_2_F027,0,0.02207354,0.035357412,0.027412325,0.02220255,0.2240802675585284,-0.0054381162044592,0.0660196178996623,0.3929552238775201
5298,Ses04M_script02_2_F028,0,0.018651662,0.032038078,0.023677818,0.021474436,0.29973474801061,-0.0085903839135426,0.0470826061489887,0.4517827193187548
5299,Ses04M_script02_2_F029,0,0.022397902,0.03297111,0.027614672,0.017779673,0.2063492063492063,-0.0156423120643012,0.070903397588728,0.4133542857723226
5300,Ses04M_script02_2_F031,2,0.007276347,0.012685466,0.009062168,0.008876332,0.3846815834767642,-0.0095587029136368,0.0070936053526201,0.1759989964597767
5301,Ses04M_script02_2_F032,2,0.0043608076,0.0073448014,0.0053393333,0.00500303,0.4934210526315789,-0.0101120158433332,0.0025373663072719,0.0104765920623723
5302,Ses04M_script02_2_F035,1,0.0042938883,0.008224466,0.005366004,0.0062324028,0.5234215885947047,-0.0105686849565245,0.0024022045807156,0.0313361665308719
5303,Ses04M_script02_2_F036,1,0.0029217962,0.005417497,0.0035787113,0.004066003,0.5191011235955056,-0.0132717796077486,0.0010907075485228,0.0288450950766775
5304,Ses04M_script02_2_M000,5,0.0032586423,0.006801318,0.0041556163,0.00536467,0.6395939086294417,-0.0093125117928138,0.0013536264649759,0.0091939779248813
5305,Ses04M_script02_2_M001,5,0.0024311915,0.0051570926,0.0031202645,0.00410178,0.5460122699386503,-0.0100500128610292,0.0007310444412202,0.0043375337881748
5306,Ses04M_script02_2_M002,2,0.009313848,0.016321743,0.011679947,0.011367983,0.3809523809523809,-0.0073877668000932,0.0116722749597376,0.0909565548831058
5307,Ses04M_script02_2_M005,2,0.004429577,0.009068861,0.0055856057,0.0071383864,0.5537190082644629,-0.0133363964778254,0.0025375262483131,0.0560198325105759
5308,Ses04M_script02_2_M006,0,0.013794792,0.022522572,0.017105408,0.014526173,0.3,-0.0051250422075099,0.0258745208727607,0.1020228245963243
5309,Ses04M_script02_2_M007,0,0.0156071745,0.025477067,0.019109715,0.016830511,0.3545673076923077,-0.006150241006253,0.0338085624064796,0.5613680822308483
5310,Ses04M_script02_2_M011,2,0.015934454,0.030242275,0.01961866,0.022857508,0.4342857142857143,-0.0135096224767039,0.0336389612532085,0.1864006993792764
5311,Ses04M_script02_2_M013,2,0.0066879787,0.015022452,0.008740818,0.01221386,0.3986013986013986,-0.0023658737973164,0.005746345959605,0.0242920260123655
5312,Ses04M_script02_2_M014,2,0.0070885625,0.015727099,0.009059863,0.012844469,0.4431486880466472,-0.0081494536061654,0.0065790526602094,0.0883865918752606
5313,Ses04M_script02_2_M015,2,0.010739304,0.018797925,0.013576055,0.012977003,0.271551724137931,-0.0066001211962429,0.0156671958951066,0.182880910618335
5314,Ses04M_script02_2_M016,2,0.012806131,0.020953203,0.016036361,0.013477354,0.2682027649769585,-0.004739790711028,0.0227485679585304,0.6078786883756746
5315,Ses04M_script02_2_M017,2,0.012396447,0.01810011,0.015556626,0.009246468,0.2111436950146627,-0.0049796267376223,0.0219164474396209,0.1747790042353296
5316,Ses04M_script02_2_M018,2,0.014053456,0.021544056,0.017935002,0.011922506,0.2090032154340836,-0.0069250227170414,0.028133447667088,0.2322463561300684
5317,Ses04M_script02_2_M019,2,0.004115016,0.007324441,0.0051378747,0.005214024,0.4545454545454545,-0.0143827946885721,0.0022117305317996,0.0128760225256084
5318,Ses04M_script02_2_M020,5,0.0062860316,0.011148467,0.0077506136,0.007959712,0.4411764705882353,-0.0111750823634793,0.0053475281938568,0.0345429582767547
5319,Ses04M_script02_2_M021,5,0.007991697,0.01366736,0.010201487,0.009092836,0.2883928571428571,-0.0058282594181946,0.0087479834053685,0.2658759844616291
5320,Ses04M_script02_2_M024,2,0.0027709745,0.0045010876,0.0034598038,0.002870583,0.3557312252964427,-0.0094956430984893,0.0010405453462576,0.0076302103196045
5321,Ses04M_script02_2_M025,2,0.006036704,0.010368807,0.007468163,0.0071436963,0.4300518134715025,-0.0089770464910543,0.0049805497567173,0.0288128976898466
5322,Ses04M_script02_2_M026,2,0.0132736275,0.02082905,0.016570576,0.012492777,0.25,-0.009055777809408,0.0248769701694638,0.0963774752902066
5323,Ses04M_script02_2_M027,2,0.008351557,0.01548015,0.010252657,0.011577452,0.4580152671755725,-0.0140923575600027,0.0094152756409703,0.0369482332534876
5324,Ses04M_script02_2_M029,0,0.020814888,0.0342032,0.025925422,0.02229022,0.2844221105527638,-0.0063016591411724,0.0599862539800149,1.309680959528818
5325,Ses04M_script02_2_M031,0,0.029231656,0.051449962,0.0370939,0.035645984,0.3859649122807017,-0.0048252968554152,0.116101966270389,1.9338666883100295
5326,Ses04M_script02_2_M032,2,0.026030282,0.039744705,0.03297351,0.021975145,0.1830985915492957,-0.0071770141403249,0.0924465556468194,0.3069046873715125
5327,Ses04M_script02_2_M033,2,0.0116271665,0.02896668,0.015006332,0.024601525,0.5,-0.0153724395204335,0.0171106014485531,0.076082141192878
5328,Ses04M_script02_2_M034,0,0.02882807,0.042716123,0.035570793,0.023608426,0.2559523809523809,-0.0126984532471396,0.1164908750734933,0.3694042627537492
5329,Ses04M_script02_2_M035,2,0.011937203,0.019766657,0.014832693,0.012996419,0.3248730964467005,-0.0066404545577825,0.0196472619089641,0.1163369226051137
5330,Ses04M_script02_2_M037,2,0.004580085,0.008990563,0.005836287,0.006829725,0.564327485380117,-0.0081916932685999,0.002704918471766,0.0294718075590449
5331,Ses04M_script02_2_M038,4,0.0019606978,0.004627351,0.0024669226,0.0039052474,0.2294117647058823,-0.0153346427396172,0.0004745249699967,0.0030440840278966
5332,Ses04M_script02_2_M039,1,0.0022821776,0.004400981,0.0029539464,0.003260643,0.3605769230769231,-0.0110460296127712,0.0006835901927767,0.0083536072649774
5333,Ses04M_script02_2_M040,1,0.0047904165,0.009345306,0.0059701237,0.007188384,0.4923076923076923,-0.0087463704403489,0.0030086083274441,0.0561252902546353
5334,Ses04M_script02_2_M041,1,0.0018376592,0.003194758,0.0023534761,0.0021607468,0.1620209059233449,-0.0147828513945569,0.0004544787419573,0.00755696717543
5335,Ses04F_impro01_F001,2,0.013963933,0.022908764,0.017617008,0.014632716,0.292156862745098,-0.007831468792574,0.0264642473335501,0.2352535661155457
5336,Ses04F_impro01_F002,2,0.010814399,0.020112041,0.013551864,0.014823384,0.4308300395256917,-0.0128833289636531,0.0153858078129194,0.1094804859902464
5337,Ses04F_impro01_F003,2,0.009093408,0.021764826,0.0116619505,0.01833262,0.6013745704467354,-0.0091858964879065,0.0104942059368173,0.1329318662509581
5338,Ses04F_impro01_F004,0,0.023781888,0.0381642,0.02962646,0.023919115,0.1961538461538461,-0.0093249409474083,0.0788977433804018,0.420026678978558
5339,Ses04F_impro01_F005,2,0.01863705,0.03021642,0.023697658,0.018703382,0.2125,-0.0074777994996111,0.0473319972431792,0.5807168762987719
5340,Ses04F_impro01_F006,2,0.02163543,0.03556312,0.02734249,0.022692544,0.2651821862348178,-0.0041983357732533,0.0634318470799233,0.8142040704798238
5341,Ses04F_impro01_F007,2,0.019170446,0.030224469,0.024265101,0.018002018,0.2339304531085353,-0.0042436131479917,0.050640596785025,1.0225182114872742
5342,Ses04F_impro01_F008,0,0.03186143,0.05183368,0.04035125,0.03243504,0.2824858757062147,-0.0063271777435147,0.1389341452700643,1.0112359326840252
5343,Ses04F_impro01_F009,0,0.015375523,0.03250264,0.019122975,0.026251499,0.5355371900826447,-0.0106095194496447,0.0308305656164889,0.5014059311458993
5344,Ses04F_impro01_F010,0,0.030173197,0.05037507,0.038175475,0.03285758,0.2191780821917808,-0.0036315836950961,0.1231260475943622,1.6971639347443652
5345,Ses04F_impro01_F011,2,0.00747806,0.011567964,0.009302669,0.0068745567,0.3414634146341463,-0.0091104902821825,0.0076606581837658,0.0287568325081888
5346,Ses04F_impro01_F012,0,0.034605,0.05563756,0.04327991,0.034949306,0.2590361445783132,-0.0039956298678589,0.1658561723664097,1.7595348888407607
5347,Ses04F_impro01_F013,2,0.038244784,0.0567985,0.04757273,0.03078471,0.1843575418994413,-0.0036161518437438,0.204092515364491,0.6943542306630776
5348,Ses04F_impro01_F014,0,0.021960704,0.037868578,0.02804941,0.025424445,0.3368055555555556,-0.0071310041676042,0.0649114673689179,1.2940471989810045
5349,Ses04F_impro01_F016,0,0.04360056,0.0752879,0.054117646,0.052240673,0.3177083333333333,-0.0008996410088002,0.2497418278957357,2.5197385414726803
5350,Ses04F_impro01_F019,0,0.048391376,0.07167524,0.059442695,0.03977239,0.1818181818181818,-0.0173820517375133,0.3243467815251009,1.2920509432812328
5351,Ses04F_impro01_F021,0,0.035664737,0.061716773,0.04490947,0.042123497,0.3183279742765273,-0.0237062777159735,0.1691886971642158,1.5140866020739798
5352,Ses04F_impro01_F022,0,0.018865617,0.035045896,0.024292313,0.025234247,0.3793677204658902,-0.0099735570984194,0.0477201035018891,0.6826901535019917
5353,Ses04F_impro01_M000,2,0.005349016,0.0096550705,0.006722214,0.006917644,0.471563981042654,-0.0080449590313946,0.0037636731180245,0.0436122081665153
5354,Ses04F_impro01_M001,2,0.0100969095,0.017774118,0.012802017,0.012220137,0.2439024390243902,-0.0182769417733652,0.0137860028597941,0.0712462892441899
5355,Ses04F_impro01_M002,2,0.0072367913,0.013223391,0.009198803,0.009487049,0.3864661654135338,-0.0092668633442372,0.0070391121423837,0.1347418136653043
5356,Ses04F_impro01_M003,2,0.02135431,0.03536664,0.026838684,0.022969391,0.2551724137931034,-0.0048072015488287,0.0631488951349915,0.6255444094070534
5357,Ses04F_impro01_M004,2,0.022011723,0.038785115,0.02792243,0.026851058,0.3215859030837004,-0.0030068313208175,0.0649793632574263,0.3279570431218127
5358,Ses04F_impro01_M005,0,0.025794888,0.03899072,0.03227672,0.0216744,0.3175675675675675,-0.0011171875939908,0.0918096189579375,0.2870492810217243
5359,Ses04F_impro01_M006,2,0.01284547,0.01821334,0.01593446,0.008759062,0.1812688821752265,-0.0035639181987789,0.023717525368618,0.1811002824615575
5360,Ses04F_impro01_M007,2,0.024202969,0.036002666,0.03041187,0.019221896,0.1594202898550724,-0.0016378119198634,0.0822779942350811,0.7668752595907169
5361,Ses04F_impro01_M008,0,0.014289685,0.022177648,0.01801998,0.012917993,0.2457337883959044,-0.0021821822429046,0.0283316961709171,0.1754503828883408
5362,Ses04F_impro01_M009,2,0.013931992,0.023221603,0.017661035,0.015073248,0.2892857142857143,-0.0053396815928863,0.0266627217156566,0.1632050525802934
5363,Ses04F_impro01_M010,2,0.03285365,0.05396276,0.041595187,0.03410688,0.2451612903225806,-0.0055469286053266,0.1464402834536525,0.5090190088181719
5364,Ses04F_impro01_M011,0,0.02768842,0.04727014,0.03502366,0.031621337,0.3710407239819004,-0.0038206039789656,0.1042887018491915,0.5929174673207595
5365,Ses04F_impro01_M013,2,0.029272864,0.050796404,0.03733321,0.034113333,0.2916666666666667,0.0040633467506268,0.1161637358544783,0.3249343629005621
5366,Ses04F_impro01_M014,0,0.029368341,0.050911084,0.037037063,0.034926534,0.2587412587412587,-0.0063153283917927,0.1174328295293603,1.1165290559371006
5367,Ses04F_impro01_M015,2,0.013390534,0.021416832,0.016619314,0.01348556,0.3369175627240143,-0.0029041348170721,0.0248350455819197,0.341427098330561
5368,Ses04F_impro01_M016,2,0.011036998,0.016858367,0.013733562,0.009764917,0.2494117647058823,-0.0038867001421749,0.0170137615128182,0.1698490292649594
5369,Ses04F_impro01_M017,2,0.027214333,0.044588264,0.033963136,0.028794458,0.3436619718309859,-0.0047576891120115,0.1024685293704354,0.8662212304459583
5370,Ses04F_impro01_M018,2,0.029295728,0.047038306,0.036610655,0.029442847,0.2750809061488673,-0.0046319282773765,0.1186301436401096,0.7841360627696461
5371,Ses04F_impro01_M021,0,0.059519354,0.09362782,0.073654406,0.05754925,0.2851063829787234,-0.0008473689945276,0.4913138630337021,2.3047372787901907
5372,Ses04F_impro01_M022,2,0.028820505,0.047041945,0.035894446,0.030280577,0.2867132867132867,-0.0034249362670379,0.1121216170931939,0.7639593178128951
5373,Ses04F_impro01_M023,0,0.05577893,0.08100327,0.06879476,0.042261954,0.1788990825688073,-0.0021385490072134,0.4409623405859587,1.8542735309195808
5374,Ses04F_impro01_M024,0,0.05211865,0.076964185,0.065000266,0.04089948,0.1389645776566757,-0.0146009788295486,0.3777642393972591,2.7890487670694033
5375,Ses04F_script03_1_F005,1,0.01976912,0.043040216,0.024568379,0.03529604,0.5572519083969466,-0.0097184547485085,0.0505623998620932,0.5474038333066445
5376,Ses04F_script03_1_F006,1,0.011743248,0.022272661,0.014366057,0.016702013,0.4318181818181818,-0.0059757630879175,0.0186422695738069,0.0911856047432915
5377,Ses04F_script03_1_F007,1,0.0168583,0.027785812,0.021183511,0.017712438,0.228310502283105,-0.0021332396045181,0.0387336372338738,0.1841450319406314
5378,Ses04F_script03_1_F009,1,0.024525322,0.03923606,0.03057497,0.024533464,0.2943722943722944,-0.0092529071480385,0.0815737236952463,0.4342822924561492
5379,Ses04F_script03_1_F011,1,0.021505406,0.03597551,0.026705489,0.024096316,0.2931726907630522,-0.0029907478165114,0.0629651824434927,0.3155200191951762
5380,Ses04F_script03_1_F012,5,0.013293887,0.022754084,0.016099842,0.015277,0.32,-0.0014943963151381,0.0243117045114294,0.0918477251675521
5381,Ses04F_script03_1_F014,1,0.014133401,0.025446532,0.017675264,0.01829354,0.3837719298245614,-0.010305752766726,0.0268841914673047,0.2825837127450677
5382,Ses04F_script03_1_F017,5,0.012211492,0.024611361,0.015501382,0.01909819,0.4607329842931937,-0.0078870007200748,0.0195183105378849,0.1904946905423835
5383,Ses04F_script03_1_F021,1,0.008504018,0.015686978,0.010887759,0.01128705,0.4251968503937008,-0.009597518328519,0.0097226521593232,0.1480595827668398
5384,Ses04F_script03_1_F022,1,0.011905444,0.020005755,0.014898705,0.013293917,0.4096385542168674,-0.0063474767557636,0.0195542746625356,0.0734557671279706
5385,Ses04F_script03_1_F023,1,0.02935308,0.05255988,0.03630805,0.037934627,0.3176733780760626,-0.0075797588579007,0.1152252852777956,1.4552398680735397
5386,Ses04F_script03_1_F024,1,0.016850842,0.026707064,0.021155149,0.016260998,0.2478632478632478,-0.0055131536100816,0.0392304623520187,0.3653465963431314
5387,Ses04F_script03_1_F026,1,0.0196735,0.034049075,0.024813477,0.0233014,0.3265306122448979,-0.0058641380746848,0.0523438758545695,0.3726735395224764
5388,Ses04F_script03_1_F028,1,0.018014982,0.028818078,0.022806851,0.017534906,0.2407407407407407,-0.0038728876461391,0.0441897168613859,0.4688935386344715
5389,Ses04F_script03_1_F029,1,0.024538506,0.041477576,0.03101072,0.027491288,0.2996941896024465,-0.0087974367488641,0.0826560413439045,0.5893016016386726
5390,Ses04F_script03_1_F030,1,0.0110472655,0.018485729,0.013717037,0.012366037,0.3295454545454545,-0.0120511986096971,0.0167892063955184,0.0730591479183972
5391,Ses04F_script03_1_M001,3,0.019925425,0.03186257,0.024783129,0.019326044,0.2777777777777778,0.0108865979200345,0.0558020340987294,0.1490137512043729
5392,Ses04F_script03_1_M002,3,0.007268123,0.013871186,0.009226618,0.010195423,0.4067796610169492,-0.0029271791390783,0.0070138031244872,0.0247158155110542
5393,Ses04F_script03_1_M006,1,0.0048280256,0.009490079,0.006195342,0.0071707303,0.4261168384879725,-0.0091384563347673,0.0031039638867331,0.0247269188687611
5394,Ses04F_script03_1_M007,1,0.015088016,0.02674266,0.019099372,0.018625632,0.3266666666666666,-0.0113777969090733,0.0313821270631601,0.1470845129957018
5395,Ses04F_script03_1_M008,1,0.00934902,0.016158858,0.011695515,0.011135118,0.3361823361823361,-0.0061409023146552,0.0119287773975544,0.1149899968668594
5396,Ses04F_script03_1_M009,5,0.013169706,0.027297674,0.016429853,0.021604916,0.4722222222222222,-0.002486590119588,0.0225466800270875,0.1559852485668921
5397,Ses04F_script03_1_M017,5,0.0065975804,0.013757389,0.008169223,0.011047059,0.5825825825825826,-0.0114349477371433,0.0055862598536411,0.05303777677397
5398,Ses04F_script03_1_M027,5,0.007145397,0.013899292,0.008921627,0.010647577,0.4392523364485981,-0.0081646512626321,0.0067451840689171,0.0405032188183677
5399,Ses04F_script03_1_M028,5,0.014181968,0.03399641,0.017670672,0.028547587,0.3225806451612903,0.0048698721002438,0.0263366041330156,0.4170057584314603
5400,Ses04F_script03_1_M029,5,0.01957642,0.03281636,0.024464399,0.021639816,0.2453987730061349,-0.0074798376772378,0.0522765934241491,0.2510363514163762
5401,Ses04F_script03_1_M030,5,0.008611023,0.014954092,0.010735509,0.0103277955,0.4135802469135802,-0.0089448058133712,0.0100760026252033,0.0455169215739125
5402,Ses04F_script03_1_M031,5,0.009636402,0.016157174,0.01225234,0.010510766,0.2962962962962963,-0.0078018010754021,0.0128255805329793,0.1433533499105223
5403,Ses04F_script01_3_F009,1,0.0019442403,0.0030351884,0.0024281319,0.001817829,0.2054263565891473,-0.0095645364126539,0.0005089827003534,0.0026862853332032
