,Unnamed: 0,wav_file,time_gap,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
4516,5984,Ses04M_script01_1_M000,2.33,2,0.0018002732,0.003333457,0.0022802763,0.0024283384,0.0298507462686567,-0.0052736868383362,0.0004291933649373,0.0025985252739564,-627.2808,53.089188,193.42903,28.015842,-15.059256,26.414867,26.342852,21.255081,28.406137,8.585227,-11.197252,13.47041,17.801123,11.097089,8.364683,4.454028,-9.273776,7.3449864,9.507816,6.7371173,-0.092472516,6.5555344,-5.0802393,4.699183,6.818753,6.350853
4517,5985,Ses04M_script01_1_M001,1.9651999999999992,2,0.0035485704,0.0059643798,0.0044350345,0.003959685,0.3941176470588235,-0.0134797428472666,0.0017409437183714,0.0094446429972912,-572.62427,58.628036,200.25677,33.747585,-12.891962,26.048775,9.968269,19.723787,34.6422,16.932867,2.1015472,13.559375,10.004713,12.503248,3.4255342,8.342048,-11.761314,9.9103985,1.2474198,8.051002,-0.037347637,10.397933,-3.8053021,6.8743916,3.4695678,8.3861685
4518,5991,Ses04M_script01_1_M007,7.364099999999993,1,0.003800704,0.007121446,0.0047395234,0.0053055906,0.4866141732283464,-0.0104120854302891,0.001898081082339,0.0450046113816237,-580.6187,59.679848,184.21634,34.835785,-2.103113,26.237206,13.874661,17.712534,34.104225,16.816902,3.755085,10.644225,7.545533,11.320305,3.8157089,9.060958,-7.190465,8.373931,0.850446,7.9802485,-1.5025109,9.964686,-2.591705,7.27759,2.9669323,6.608626
4519,5994,Ses04M_script01_1_M010,5.409999999999997,1,0.006283584,0.010582757,0.007837022,0.0071089123,0.259656652360515,-0.0058010141401609,0.0055660891612802,0.0683523925984512,-514.04944,56.988792,167.87488,37.27075,6.5219812,26.698828,10.325687,26.817232,31.777967,20.07514,6.768956,16.902674,2.8652034,17.004635,3.5780003,7.2657466,-5.4467626,11.536266,-7.2684455,10.9092045,-5.749035,8.788478,0.041586265,8.777788,0.76784533,8.339855
4520,5997,Ses04M_script01_1_M013,1.7287000000000037,0,0.008269802,0.013963273,0.010426446,0.009260274,0.2885906040268456,-0.0074635754572227,0.0094949137868431,0.0364713144831682,-491.83105,62.7426,193.84766,41.926254,-32.2787,35.121346,20.597677,34.788906,37.301384,22.534752,-7.6757026,15.955186,7.833401,22.250736,-0.8946405,9.366704,-9.125098,11.55933,7.232236,12.003439,-5.162589,11.146989,-3.7238803,9.765206,5.8473315,8.671915
4521,5998,Ses04M_script01_1_M014,4.299999999999997,0,0.012840544,0.021550987,0.015941195,0.014442416,0.2587601078167116,-0.0031034915082273,0.0227037258514845,0.2345434535887079,-451.3473,42.219925,157.4689,38.325233,-30.666243,24.097279,23.453466,34.35799,44.562325,21.537313,0.7248833,19.30607,7.544643,23.229448,-0.54915935,10.331486,-12.145019,11.24834,-1.1539613,13.74872,-7.6455603,10.363853,-5.8834586,9.865256,0.43429682,9.698529
4522,6000,Ses04M_script01_1_M016,5.849999999999994,1,0.008431725,0.017143052,0.010384558,0.013637054,0.5198412698412699,-0.0089126551756635,0.0093116585046747,0.1712395058581346,-513.662,81.900795,163.75934,52.23044,-1.6785434,33.70943,7.3810453,32.111298,26.618868,17.981668,2.046802,13.426091,2.028079,18.166483,-0.37374708,10.146314,-6.263743,11.557612,-0.4602291,10.938295,-1.8136083,11.126688,-0.17561153,8.400247,1.5512447,7.347225
4523,6001,Ses04M_script01_1_M017,2.1200000000000045,1,0.0041655074,0.007906096,0.0052032038,0.005931257,0.5683060109289617,-0.0091906431407551,0.0022978484372914,0.014687931942038,-586.979,63.381844,188.96794,40.02924,-0.7085021,20.601164,13.7759495,15.795769,32.169224,16.43987,-1.8941023,12.0536375,2.6370788,12.954599,4.7174764,7.9774227,-3.7595391,8.797301,1.8536257,6.6764126,-2.5127237,11.636731,-2.8413184,6.2867594,2.5760725,5.518593
4524,6002,Ses04M_script01_1_M018,2.5,2,0.002771316,0.0051766457,0.0035774943,0.003730768,0.5787037037037037,-0.0123668878586613,0.0009986872143825,0.0067392953508516,-618.3263,65.34079,204.96835,36.42314,-16.624088,29.799353,19.39059,17.897324,36.460762,13.135855,-2.591046,13.2643175,13.053444,11.757276,3.4377625,9.694968,-14.011252,9.618504,2.2391386,6.5531726,-0.21506053,4.8941493,-2.1958652,6.148297,4.7517915,5.5512953
4525,6003,Ses04M_script01_1_M019,2.9499999999999886,1,0.0065616076,0.013494706,0.008197477,0.010686903,0.4588235294117647,-0.0073690416684257,0.0057116798327386,0.0418548038425347,-528.32935,71.24957,148.3039,47.872005,3.9633138,32.758045,20.520605,28.811468,28.513504,17.242687,2.0395007,18.366623,8.852344,19.177353,3.1416523,7.15716,-7.1554356,13.067348,-1.5136489,11.294977,-4.775782,11.34386,-2.5027416,7.801928,1.2604806,7.1295238
4526,6005,Ses04M_script01_1_M021,3.734700000000004,0,0.010856218,0.020441845,0.013460875,0.015368396,0.3881987577639751,-0.0100067018138361,0.015239458497676,0.1311499250114035,-489.98932,68.0756,141.7313,43.898796,0.003983681,32.156757,18.081074,28.958261,30.92981,17.501587,1.6520213,17.814146,2.9096642,16.821247,1.0451298,8.861353,-6.3999753,12.0351925,-3.0624623,11.034576,-6.619114,12.258264,-4.414511,8.323611,-0.98395205,5.9908743
4527,6006,Ses04M_script01_1_M022,9.52000000000001,0,0.0064600552,0.01163498,0.008067366,0.008318701,0.401219512195122,-0.0079998098954092,0.0056396262133262,0.1308092958283371,-507.92206,66.68624,147.48254,40.328247,-1.5091374,33.937946,17.968742,27.40962,32.826477,19.890188,5.1905975,18.19276,8.044804,17.342167,2.3126452,8.368925,-9.241571,12.197444,-3.6726162,10.957232,-3.9390774,8.569926,-1.9809763,6.8037767,0.27526996,7.4319415
4528,6007,Ses04M_script01_1_M023,2.3499999999999943,1,0.015647234,0.02479457,0.019224389,0.0155735295,0.2413793103448276,-0.0081339539974578,0.0344097493084777,0.1653209562732957,-454.20316,57.224968,200.17653,41.569927,-45.540703,34.626587,15.15017,36.103577,35.378166,21.428349,-12.211749,20.239462,9.029798,18.263119,1.8339486,12.353197,-15.423783,14.402098,-5.3531246,18.445238,-10.849062,15.807943,-0.44912034,10.730304,5.412611,10.353039
4529,6008,Ses04M_script01_1_M024,10.19459999999998,1,0.0044617364,0.0080143325,0.0056697684,0.0056586713,0.3640500568828214,-0.0094462793640559,0.0026880489416158,0.0740539959635196,-547.6372,60.430458,188.21657,40.454193,-8.033131,29.497837,10.832978,26.438007,31.973637,15.784065,0.22687031,15.472968,6.746359,16.028376,4.529482,9.718315,-8.042614,9.603672,-2.4335299,8.6150055,-3.9962184,8.734714,-0.20847008,8.075381,5.4182878,8.258305
4530,6009,Ses04M_script01_1_M025,1.9084000000000003,1,0.010733577,0.023073683,0.013319894,0.018783418,0.3878787878787879,-0.0117596955533372,0.0148729509555312,0.0820955431539194,-472.33817,72.836876,156.96219,46.917557,0.0031645803,32.34134,3.800495,26.98759,19.534998,15.541443,-2.3369153,17.856455,0.88902384,15.310522,2.0394702,9.993116,-3.7604349,8.883397,-1.0771928,11.327113,-1.854069,13.047461,2.8821695,10.099798,4.67156,7.7911453
4531,6010,Ses04M_script01_1_M026,2.7668999999999926,2,0.0036096463,0.0068642832,0.004573024,0.0051060366,0.5690376569037657,-0.0098843565865536,0.0016578364284251,0.0121141281996401,-582.0589,69.2129,182.61696,37.05902,-18.634481,36.865623,28.806784,26.802845,32.604813,14.935115,-7.4780717,17.02319,19.435804,15.888926,6.323269,8.392757,-14.869343,11.005842,2.4969194,8.549087,-3.4450805,7.808891,-5.7640724,6.5581594,3.6110213,7.8259435
4532,6013,Ses04M_script01_1_M029,1.8799999999999957,1,0.012188058,0.020644682,0.01512,0.014007435,0.2839506172839506,-0.0026427735519973,0.0202562949866849,0.0741667881680638,-457.54852,68.689476,141.39386,33.7708,-40.40521,42.936295,40.242767,28.63165,35.34646,22.495722,-17.25563,18.085562,12.201963,25.928936,-3.292069,12.742132,-16.210495,13.980613,6.639372,12.700096,-8.21179,9.451293,-8.21133,7.04503,3.2589774,8.14343
4533,6014,Ses04M_script01_1_M030,2.3000000000000114,1,0.0013507211,0.002090529,0.0016978884,0.0012112607,0.0,-0.0168925307661993,0.0002664148519648,0.0013725365077937,-672.5121,34.64723,219.19162,24.745552,-17.664103,10.24246,22.711004,10.11774,31.021166,6.861089,-8.599352,6.4945784,19.899757,5.194296,9.619332,4.3141575,-9.830141,5.05724,7.6597905,4.460038,-0.20340446,5.0142636,-2.5210714,4.9054794,7.3381147,4.4705243
4534,6015,Ses04M_script01_1_M031,3.1474000000000046,2,0.0018804631,0.003228373,0.0023483108,0.0022072662,0.0330882352941176,-0.0105998233266291,0.0004871244033832,0.0034233914427567,-641.3009,41.276737,195.24113,29.575579,-1.9275546,15.508824,16.607023,15.766228,30.081015,7.837442,-1.2628431,5.8533072,14.985311,8.086648,11.258265,7.226872,-5.950153,5.1844563,4.57434,6.548828,0.33034858,5.902557,-3.3342042,4.6379366,7.969397,5.541011
4535,6016,Ses04M_script01_1_M032,1.789999999999992,2,0.0013978381,0.0020148745,0.0017285151,0.0009953077,0.0,-0.0179282378667267,0.0002796141111293,0.0011522009779964,-648.51483,31.472097,199.36644,21.331635,-15.211487,16.587332,26.985376,17.35521,30.895773,9.828098,-7.0854506,10.516763,20.74111,11.253636,7.276906,8.988486,-10.903439,6.483871,9.735643,6.8725567,0.6432713,5.8217616,-3.0245676,5.5565634,8.709569,6.152561
4536,6017,Ses04M_script01_1_M033,5.788399999999996,1,0.0045292126,0.0108884955,0.0057551414,0.009237935,0.6492985971943888,-0.0119227206596406,0.0025644962861986,0.0536462919906134,-536.25214,68.451866,128.05302,38.344498,13.661213,32.854687,14.116691,17.680801,25.259499,20.817366,8.44023,11.819059,7.486054,13.221784,4.372341,8.75957,-3.2244914,10.153642,-1.7260475,8.483159,-1.6740043,8.687862,0.28737566,6.1499662,1.3518566,7.030098
4537,6018,Ses04M_script01_1_M034,12.04589999999996,2,0.004810952,0.010520652,0.00608397,0.008580439,0.581888246628131,-0.0107580199255608,0.0029620966627851,0.1167752782205005,-544.24915,74.87204,149.649,44.83382,13.763741,32.79277,4.661694,19.292686,28.804066,21.765646,12.815974,10.70908,1.1601026,14.456811,2.8690977,8.068343,-1.1835701,8.640256,-5.984424,9.384489,-3.7135408,9.487737,1.4890198,6.7788,0.14134234,6.42929
4538,6020,Ses04M_script01_1_M036,4.144300000000044,1,0.006286206,0.011803103,0.007986451,0.008684859,0.3725490196078431,-0.0080756199167808,0.0053670095096668,0.0609661167615948,-516.8036,65.35225,169.09032,39.35153,-7.4397883,35.42037,15.042974,26.889751,28.574854,17.004078,0.8078751,16.62796,12.158519,17.216291,4.119296,8.944436,-10.146317,12.128532,-1.4225681,10.773025,-4.519435,6.8876314,-4.0514746,7.6377134,1.1786963,9.146712
4539,6021,Ses04M_script01_1_M037,3.8100000000000023,0,0.014029814,0.02239943,0.017621895,0.01375449,0.2492401215805471,-0.0074705503720906,0.0273953582478548,0.2118028109160013,-444.86404,68.60686,167.42586,44.422417,-40.39494,35.039856,22.003149,34.65425,29.597298,19.92038,-11.846769,19.604149,14.862694,20.078354,-1.4880434,12.607301,-19.071678,11.368292,-0.6603249,12.944646,-8.749194,10.118825,-4.9367633,7.6632257,2.438899,6.893434
4540,6022,Ses04M_script01_1_M038,7.689900000000023,0,0.01199572,0.021230815,0.015149217,0.014859583,0.3951734539969834,-0.007812661351636,0.0196785511127152,0.3370196346461532,-474.3136,85.79007,167.22302,50.22871,-5.1137853,40.430466,3.6537166,27.468609,27.408083,20.94332,0.9643018,17.5347,-2.6346908,17.244854,-0.58396953,10.041868,-4.4274106,12.688595,-5.0086856,12.805505,-7.274437,9.900937,-0.35010237,9.67532,0.98866254,9.265753
4541,6024,Ses04M_script01_1_M040,2.859999999999957,2,0.0029557918,0.0057464316,0.0037236987,0.004366673,0.5951417004048583,-0.015403706129291,0.0011291118729524,0.008828029037349,-585.40753,70.27404,169.16425,33.62601,1.8414173,36.489056,22.007116,23.02611,26.939129,12.915782,-2.6247637,17.06554,12.565203,15.417622,4.6206822,7.607164,-11.251051,10.6233225,-0.64946693,9.345899,-3.0128663,7.432461,-3.1708739,6.772162,5.1175694,7.552178
4542,6025,Ses04M_script01_1_M041,2.8899000000000115,2,0.0039762747,0.0069994167,0.0049628695,0.0049335784,0.5502008032128514,-0.0079579676821595,0.0020378249564117,0.0148717325129243,-589.1048,61.230907,181.75432,28.006077,-6.7296324,34.062428,26.701109,24.394863,37.96082,22.543226,-2.3817446,16.253683,10.144157,12.546933,6.3403,9.6825485,-7.4785175,9.950185,2.6270807,9.047606,-2.2287128,11.130987,-2.8380134,8.81677,5.600701,5.907397
4543,6026,Ses04M_script01_1_M042,3.680000000000007,1,0.0056061423,0.008735947,0.006943074,0.005300879,0.3280757097791798,-0.0085480414782068,0.0043467886975623,0.0338723618764295,-542.5282,53.596367,183.4245,35.572525,-22.63893,33.246883,28.104008,30.849789,43.015358,20.286152,-4.682309,17.094046,9.067542,17.612898,5.228025,10.497664,-9.464537,12.401324,-1.6905285,12.260643,-6.778208,10.975978,-2.9693139,9.487429,1.8788007,8.551584
4544,6028,Ses04M_script01_1_M044,3.7800000000000296,1,0.0025659963,0.0045134937,0.0032370025,0.0031414905,0.3251533742331288,-0.0087421640273532,0.0008690120645452,0.007837585303694,-602.4347,55.736588,191.92648,31.486202,-5.578246,25.200623,13.349102,18.935434,32.86343,17.173944,0.43911925,9.33642,10.306764,10.714876,8.2473135,5.819062,-6.325543,6.717924,1.9946843,7.8304834,-1.2815547,8.651249,-3.751426,7.6484056,5.024033,7.9630356
4545,6031,Ses04F_script02_2_F002,7.329999999999998,0,0.010020111,0.017926468,0.012537567,0.012800024,0.4129746835443038,-0.0080387617344968,0.0135383994667003,0.177049312161992,-480.19586,63.297714,149.4839,38.550373,-18.963066,33.065075,17.957636,26.36331,23.779268,21.077976,-16.700548,21.707825,4.630171,14.546293,6.1176796,11.360221,-12.23295,11.176478,-2.3212748,11.897818,-3.0758479,9.537417,-6.0458927,9.484718,2.147325,8.092684
4546,6034,Ses04F_script02_2_F005,8.186100000000003,0,0.025518073,0.0515487,0.032092907,0.040297735,0.4688385269121813,-0.009252756171918,0.0857433213585391,1.3958785509657052,-401.87875,96.13289,121.07258,46.86536,-24.584616,48.95029,2.3986645,22.590239,16.069431,20.050968,-15.627254,24.949188,-4.3793273,15.8961735,1.189284,12.48986,-7.6172647,12.196146,-1.0211282,9.563393,-1.8663921,8.572097,-3.6325839,8.527669,-0.05887167,7.777006
4547,6035,Ses04F_script02_2_F006,4.5,0,0.011549296,0.020265711,0.014559814,0.014080782,0.3092783505154639,-0.0076991700552753,0.0181254653236281,0.1454997625443845,-468.06473,70.085655,155.66452,35.2203,-20.398909,41.546707,17.66931,24.495352,24.715954,20.627285,-15.233461,18.583431,2.6807692,16.493626,0.32155043,10.11915,-12.240218,13.016429,1.36681,11.001669,-3.6696298,8.506243,-6.9891653,8.185937,1.46705,8.304262
4548,6036,Ses04F_script02_2_F007,3.819999999999993,0,0.022123566,0.051412556,0.027515914,0.043337252,0.5363636363636364,-0.0249335789703764,0.0624043875871153,0.6089780340129596,-412.84616,100.856514,115.84821,50.176315,-23.417355,52.743824,11.419244,24.959873,17.52984,15.615391,-17.903433,20.957268,-0.8931364,13.133669,2.6594715,11.102959,-9.826849,13.160061,-1.7135613,10.026931,-2.6835504,7.6188235,-4.483589,8.765712,0.9926008,8.845425
4549,6037,Ses04F_script02_2_F008,4.198700000000002,2,0.0020183546,0.0033367057,0.0025007068,0.0022073155,0.223756906077348,-0.0103317097455146,0.0005471383606319,0.0052562156772078,-618.5857,40.274437,196.82796,20.887499,-12.714711,21.781868,18.651619,14.665441,31.402481,13.303911,-9.6991625,7.8141065,8.36336,10.188978,4.946968,7.6565876,-12.306257,10.692073,3.9393904,8.756439,1.330285,8.097068,-4.9828024,7.183845,5.534778,6.0610003
4550,6038,Ses04F_script02_2_F009,3.859999999999999,0,0.029307568,0.052297357,0.036440916,0.03743791,0.3573573573573573,-0.0059923804656136,0.1130167212275596,0.8829142476024179,-391.21667,64.92541,157.78725,35.469654,-25.372606,40.51102,-3.8693273,25.782778,17.96271,22.868208,-15.4896145,22.923275,-4.919861,16.233057,1.3597658,16.187075,-13.494976,14.298131,-6.697211,12.482173,-0.72174734,9.919071,-4.419215,7.5810676,-3.8334458,8.852096
4551,6039,Ses04F_script02_2_F010,3.478999999999999,0,0.02226985,0.039547235,0.027468849,0.028418893,0.4,-0.0094073311629472,0.0678892369142601,0.4314332408051402,-449.34225,90.359535,144.08519,39.670513,-20.847084,53.567814,-0.14015543,23.206999,12.531891,20.808552,-13.079588,20.294254,3.5083497,12.853149,2.7546237,7.359906,-10.630112,13.034385,-2.5774496,11.550204,-5.443263,8.715754,-8.267043,9.761281,-0.96824807,10.77372
4552,6040,Ses04F_script02_2_F011,3.3796999999999997,0,0.021044828,0.040347517,0.026617542,0.030239103,0.4383561643835616,-0.0107925661723129,0.0586543866557158,0.4432595744292712,-426.9496,90.85558,150.5088,43.351902,-24.953901,53.148907,-7.5251107,23.879417,6.0486984,16.408428,-15.129117,21.471098,3.8756487,12.143507,0.6551405,10.749976,-10.829925,12.158091,1.6945134,12.57221,-2.294256,11.208484,-6.557653,9.554077,1.1438653,8.386644
4553,6043,Ses04F_script02_2_F014,2.860900000000001,0,0.026344236,0.055287123,0.0337843,0.04368193,0.5384615384615384,-0.0142671970024821,0.0905876985262812,0.6277777866982351,-438.4074,106.276764,129.07608,46.286907,-27.827703,59.941525,3.007355,22.68544,7.017037,18.129934,-22.913433,30.920696,2.9060023,10.31819,6.1946044,11.945066,-7.033188,14.40093,1.0782889,8.606603,-1.5678982,7.473329,-2.5358284,8.033716,0.8839062,9.044821
4554,6044,Ses04F_script02_2_F015,3.720299999999981,1,0.0068884348,0.013363484,0.008579049,0.010230985,0.5077881619937694,-0.0109460797830251,0.00615549035746,0.0519563094285649,-527.3935,81.851524,162.9015,35.06999,-17.60871,44.545887,11.411052,18.16743,27.728367,15.887807,-10.685109,16.392044,-0.50169605,15.90407,1.8517992,10.047606,-9.806056,12.813249,0.45354396,9.350251,-0.4627638,7.3368773,-4.2660675,7.3350897,2.828449,6.8817377
4555,6045,Ses04F_script02_2_F016,8.64609999999999,1,0.013951019,0.027894013,0.017502517,0.021712767,0.4429530201342282,-0.009093291737372,0.0259222874053286,0.4288013939000021,-449.6349,82.62987,129.31776,40.385887,-14.656218,43.93105,10.330365,20.20338,22.246765,20.34752,-10.884812,21.255856,-2.2795463,15.420961,1.0971147,10.005138,-8.544737,11.406092,-1.4127485,10.925987,-2.298755,8.210851,-5.593653,9.264996,-0.23795788,7.509499
4556,6048,Ses04F_script02_2_F019,9.54310000000001,2,0.0066420785,0.011053777,0.008349035,0.0072443085,0.3795620437956204,-0.0086573281805613,0.0060377768162943,0.1181462731725119,-527.736,57.91488,178.6613,36.10368,-23.14505,30.861958,18.488003,23.353025,27.766462,19.382505,-15.1203575,15.67571,6.9959655,15.355648,3.249208,10.184907,-13.025576,10.875845,3.9800727,10.562959,-0.32367846,9.102821,-5.1108127,8.295222,4.671978,8.87144
4557,6049,Ses04F_script02_2_F020,7.780000000000001,2,0.005821662,0.010053799,0.0071762484,0.007032191,0.4679582712369597,-0.0088445340225007,0.004517383775689,0.0730048609897776,-547.893,51.970665,168.35837,32.08635,-11.370346,26.854713,23.0261,22.95106,25.473606,17.892435,-14.826856,15.709552,9.035395,16.223248,6.7208443,10.845804,-10.730887,11.997723,4.771338,11.226722,-0.1518767,8.28473,-7.4750752,7.18905,4.1571517,8.259198
4558,6050,Ses04F_script02_2_F021,5.713699999999989,2,0.009468605,0.016113652,0.01177418,0.010980346,0.3813387423935091,-0.0051959491429443,0.011998999860942,0.1266842233677598,-498.71375,63.63668,161.93312,37.208694,-17.855314,33.488903,18.881105,24.960983,29.77148,17.084126,-9.652175,14.115246,6.4321256,16.208559,1.4981661,8.598591,-15.507545,12.958126,-0.07780633,11.201718,-1.2024508,9.5806,-6.4163294,8.87612,3.1912978,9.427695
4559,6051,Ses04F_script02_2_F022,9.700000000000015,2,0.006953589,0.014794076,0.008864439,0.011838353,0.5322966507177034,-0.0110986466097529,0.0062048432622825,0.1796894912765923,-512.2792,79.2437,155.82933,37.667763,-16.304321,41.839542,8.939364,19.308891,23.456106,16.327251,-8.365944,17.72156,3.828683,14.166663,3.160051,9.95986,-8.054698,11.610011,2.852869,10.44614,1.3469725,8.501356,-1.9359351,7.477194,3.0794687,7.441304
4560,6052,Ses04F_script02_2_F023,3.830000000000013,2,0.009305321,0.01357475,0.011647705,0.0069483067,0.2212121212121212,-0.0092716618382837,0.0119202195666382,0.0726589710595786,-501.98212,46.960426,190.15633,29.320732,-28.603586,24.66095,20.592054,18.608133,40.56529,15.772282,-10.879307,14.204006,0.27627227,16.054182,-1.3231817,9.440622,-14.26574,11.325615,1.4497279,8.542219,-1.9209219,8.381536,-6.700084,7.174856,0.99733603,7.601006
4561,6053,Ses04F_script02_2_F024,5.590000000000003,2,0.006490472,0.010886999,0.008072677,0.007288431,0.3921161825726141,-0.0106536681414581,0.0057651183976152,0.0735590057247664,-527.5353,63.84571,177.29037,36.51429,-8.436748,31.75128,8.300908,20.707,22.214167,13.761611,-10.802979,15.726925,4.3824716,16.78439,7.5082345,9.563065,-10.699823,13.271282,-3.0773678,13.006439,1.6668141,8.47665,-1.5796565,8.335294,2.8022661,8.268719
4562,6054,Ses04F_script02_2_F025,1.619799999999998,2,0.0010750027,0.0018873683,0.001351597,0.0013119377,0.0071428571428571,-0.0157965350808808,0.0001612233064167,0.0005643256819938,-649.7412,23.83805,196.76529,15.055967,-16.177708,12.735888,18.68677,6.191453,27.901667,6.418714,-11.589249,4.7051044,12.672791,5.5097756,7.0927672,4.733409,-10.258646,6.739652,8.294339,6.3115406,1.9155095,5.2988343,-4.28127,5.8682575,8.236553,4.4192715
4563,6055,Ses04F_script02_2_F026,1.260000000000019,2,0.0021947415,0.0038095901,0.002651201,0.0027100267,0.2385321100917431,-0.0091196907305857,0.0006080161739002,0.0021790592129724,-620.54004,32.45317,185.26535,19.350037,-4.194716,14.410452,19.074484,7.2823663,28.092583,9.753242,-10.715319,10.826035,5.891432,6.7210217,9.263877,4.542034,-4.2067876,5.2959146,5.437465,6.4830527,-0.33515885,6.1419888,-4.488688,4.730601,7.390316,4.738692
4564,6056,Ses04F_script02_2_F027,1.6500000000000057,1,0.0067482647,0.01160891,0.008409574,0.007949702,0.4685314685314685,-0.0059749859246949,0.0060062594654631,0.0208761129476691,-552.8935,57.734943,185.13554,40.129665,-11.45058,35.16665,21.81826,26.206024,23.945705,11.626632,-21.87882,17.366705,2.0312145,16.101994,10.807419,6.5109186,-5.9397936,7.386462,-3.7085392,12.228219,-2.2556858,5.9680223,2.1491485,8.582655,1.3913352,6.7104707
4565,6057,Ses04F_script02_2_F028,1.1899999999999975,1,0.0042687636,0.008897943,0.0053874133,0.007051723,0.6019417475728155,-0.0103761894933995,0.0022745540834167,0.0079633433610871,-582.4909,58.1716,181.8478,30.994177,0.53480464,27.945597,6.628222,12.025391,24.641169,10.615204,-7.4460425,22.470337,1.8635414,11.455747,11.321739,10.132974,-6.8511224,9.877781,-6.134422,13.024806,0.24735674,5.357807,-1.391469,6.221124,4.107344,5.46434
4566,6058,Ses04F_script02_2_F029,1.3899999999999864,1,0.006312055,0.013350229,0.007711521,0.010878008,0.6416666666666667,-0.0082890592238982,0.005151814912411,0.0210258949150432,-566.5348,65.45267,163.62213,38.130577,17.408598,23.142305,10.2909565,8.465251,19.605581,11.52145,-10.000439,24.862814,-5.9461093,13.7812395,8.824282,7.378251,-0.32538706,8.230348,-3.5880616,9.779683,0.22016509,6.1224155,-1.2838495,5.594147,0.725922,7.8082967
4567,6059,Ses04F_script02_2_F030,1.3899999999999864,1,0.012912297,0.026777226,0.015948255,0.021470232,0.6083333333333333,-0.0108306248876033,0.0213512132497338,0.0780129902407473,-496.59088,76.33766,141.27545,45.451824,-0.13258107,38.024216,14.804557,22.077597,2.8617334,14.041615,-27.825174,28.212202,5.315862,16.96252,15.057826,8.400672,-6.1012115,11.510086,-7.7112265,10.157542,-5.1093564,9.318824,-1.8894726,6.875465,-0.26899663,10.8657255
4568,6060,Ses04F_script02_2_F031,1.349999999999966,0,0.033093095,0.06995193,0.040808752,0.05652874,0.5555555555555556,-0.0063234565459424,0.1397972752510348,0.4870594436691867,-412.6049,84.01428,141.77298,43.23512,-22.141327,52.038692,3.8179877,24.66379,16.345694,30.487415,-18.904469,27.918001,-4.1632514,13.344051,3.6525564,12.554746,-9.537499,12.860016,-7.0258045,8.265798,-8.226472,6.4925113,-5.9544177,9.915951,1.0732659,8.351677
4569,6062,Ses04F_script02_2_F033,3.6899999999999977,0,0.026389765,0.046426132,0.032620553,0.032956887,0.270440251572327,-0.0106603165477281,0.0942578610150304,0.6378030802597836,-389.28748,82.12616,150.17387,39.29746,-38.30591,44.403065,11.713683,19.3095,32.362255,19.475523,-15.70847,19.392958,-8.74937,17.54092,-5.719999,12.569993,-14.037349,11.772827,-4.465677,11.370857,-5.1319666,10.370687,-5.1268325,7.482,-3.6101243,8.825902
4570,6063,Ses04F_script02_2_F034,5.640000000000043,0,0.018005772,0.035302404,0.02290095,0.026856253,0.4053497942386831,-0.0084865177996107,0.0430042629136572,0.4946519722267123,-418.85672,73.429794,137.02782,42.286926,-33.14391,39.541065,17.38115,25.124413,28.379568,23.824549,-17.786402,20.10195,-1.876678,21.658012,0.2234536,11.699098,-13.106591,12.29613,-3.1770658,12.493928,-5.224245,9.064793,-7.306566,8.75277,-1.5265512,9.440761
4571,6066,Ses04F_script02_2_F037,13.624900000000023,2,0.009254016,0.016127655,0.011358761,0.01144479,0.4335604770017036,-0.0105349499790463,0.0115796629728452,0.2938280199616486,-500.11777,69.47787,153.08229,35.47485,-10.617671,37.396973,10.2336,19.713884,22.228672,17.403727,-11.404502,19.460518,0.5370871,14.227161,5.2024565,10.806845,-8.217177,11.277944,-3.037838,11.302157,-0.6853022,8.473182,-2.3015168,9.096892,-0.44311607,8.730772
4572,6067,Ses04F_script02_2_F038,2.6936999999999784,1,0.0037072895,0.007350699,0.004632976,0.005685476,0.6094420600858369,-0.0105920535133918,0.0017383116683776,0.0135963246573893,-569.9281,56.873047,163.46603,32.181156,-6.6805625,24.822105,19.466387,17.65039,28.137985,13.901458,-4.6571527,9.35342,7.5654054,12.183413,1.1557599,9.213771,-7.58947,8.440871,9.3032055,8.307064,1.793937,9.0785475,-6.093106,7.1151867,3.1680076,5.666804
4573,6068,Ses04F_script02_2_F039,4.712100000000021,1,0.011268925,0.01900044,0.013896893,0.012952979,0.3990147783251231,-0.0073902688200178,0.0176142431132716,0.1310777959928779,-491.63733,77.76341,168.9365,40.79559,-24.44232,39.775787,3.9793756,21.033022,27.852781,18.110744,-8.164361,13.811809,1.8067242,12.843405,2.7061925,8.123503,-13.039734,12.732693,-1.3069475,9.18899,1.1949726,7.725135,-6.255081,8.499998,-1.2084725,8.486007
