Unnamed: 0,wav_file,time_gap,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
7737,Ses04F_impro08_M028,3.629999999999995,1,0.015678728,0.023542464,0.019821035,0.012678259,0.2044728434504792,-0.0047831190386204,0.0343466282011904,0.2186898460411164,-417.88263,49.610413,199.01567,35.121754,-43.593994,22.591106,12.702186,22.123913,24.478657,18.59196,-22.332954,17.972155,10.834443,17.447227,2.1260164,13.436185,-22.690056,11.6157,-1.3000284,11.493316,-3.4868937,10.009887,-6.4472504,7.478608,4.850047,10.709464
9179,Ses05F_impro01_M023,6.319999999999993,1,0.007165221,0.011303448,0.0089991195,0.006824702,0.291743119266055,-0.0054733841352572,0.0071328792674181,0.0958299459857455,-502.7083,58.03968,186.16512,34.17111,-27.76342,29.4822,18.12248,22.403603,47.1544,19.557066,-2.8439364,17.990295,1.8553108,17.066208,1.9893281,11.891767,-14.568246,14.578615,-1.8672405,11.606745,1.87117,8.072312,-3.3574657,9.737743,-2.7394872,9.746472
6326,Ses04F_impro04_F026,7.4599999999999795,1,0.012712053,0.019837378,0.016041769,0.011654286,0.2021772939346811,-0.0062024705584917,0.0224985714687242,0.2563429891634428,-462.00613,55.89009,191.83699,26.521116,-35.70048,38.309303,2.5516896,24.846758,24.922096,21.742828,-18.121426,23.420633,-0.18618266,13.858967,2.759117,13.299707,-13.248736,10.399162,-1.9908652,10.278607,-3.594558,8.846178,-5.612013,8.609723,2.215814,9.217758
3269,Ses02M_impro01_M013,2.729200000000006,1,0.0219632,0.031990007,0.027545892,0.016078409,0.1694915254237288,-0.0032849520721356,0.0678693717421851,0.2985467467609017,-397.76178,53.32722,186.3283,26.826885,-43.155712,39.390736,18.915747,26.777378,16.993065,26.01315,-21.06572,14.823105,14.573171,14.350254,-7.360124,14.18421,-15.354685,10.556803,8.891975,10.993795,-17.722609,11.291763,-14.881728,10.404181,3.430934,9.587627
984,Ses01F_script01_1_F012,11.68719999999999,1,0.0086164335,0.015410681,0.010779206,0.011009896,0.4508440913604766,-0.0061527957768703,0.0099092184745655,0.2761003630195149,-479.39948,46.985905,178.12286,30.33375,-15.957006,21.71065,13.638599,18.99683,28.799114,15.78788,-5.7985525,11.941705,9.658556,11.234375,3.3877864,10.176545,-13.309108,11.572148,1.8902459,9.50857,0.4142984,7.0451655,-4.4335866,7.830027,3.2269466,8.29497
8882,Ses05M_script01_1_M010,7.389999999999986,1,0.008127179,0.014120278,0.010164847,0.009792817,0.4144427001569858,-0.0048775186769489,0.0088716220317785,0.1314525131958481,-518.3317,62.108074,182.37897,39.07201,-11.232264,29.747,20.34441,21.935328,30.655048,19.120348,-9.051404,20.102848,6.5897994,15.826679,3.7284746,9.475203,-10.424124,11.034806,0.990827,12.330421,-3.5519295,12.015947,-4.666949,9.727604,4.211919,9.998718
3148,Ses02M_script03_2_F008,2.9125999999999976,1,0.002538114,0.0042784773,0.003114449,0.0029318493,0.3824701195219123,-0.0077920858529978,0.0008495877004429,0.0052387686563737,-575.97906,33.4296,178.59595,22.69257,-24.903353,21.747437,21.427156,16.036612,29.208649,10.528166,-12.930618,9.249954,11.427126,9.350299,4.0788593,8.700379,-10.54002,7.726786,8.943661,7.4163656,-1.0282811,6.770972,-6.3058276,6.6299973,6.741922,6.087131
1506,Ses01F_script02_2_M015,5.525000000000006,1,0.009345008,0.014236651,0.01189215,0.0078069097,0.2079831932773109,-0.004582570909406,0.0120778434878956,0.122461848234452,-465.88196,41.64466,202.411,33.459614,-28.507307,34.166996,21.699038,23.67198,32.43711,15.58487,-11.523272,15.982449,13.722269,13.502366,2.7713706,10.153714,-15.964944,9.394318,2.4038131,12.824137,-3.3119419,7.1404204,-2.6717083,7.5711737,7.2261367,10.926129
4476,Ses03F_impro05_F003,6.3104999999999976,1,0.012273493,0.020646479,0.015923962,0.013124177,0.2591911764705882,-0.0059825579228345,0.0204746201267547,0.2745906630273939,-438.34924,55.251934,176.44046,31.558723,-64.65155,34.660275,-4.4275575,28.467775,26.208086,20.535217,-27.29853,19.216568,-9.553137,17.991903,1.6049376,12.830913,-9.13426,9.531754,2.2655184,10.696733,0.3367572,10.895433,-4.137087,8.76744,-2.294371,9.066007
4767,Ses03F_script01_1_F032,4.050799999999981,1,0.001453267,0.003224927,0.0018551489,0.0026381686,0.501432664756447,-0.0111656427179696,0.0002649982764012,0.0034479421175358,-625.3922,54.620125,176.61108,26.182297,-23.330097,26.777325,15.487102,10.879635,27.279041,7.851372,-11.364442,9.669775,9.609555,10.612877,6.7926455,6.849718,-4.8123145,5.366871,11.206816,6.6048365,1.1056135,6.0817423,-5.871778,5.3322215,4.9393477,4.9089904
8777,Ses05M_impro08_F002,0.9799999999999968,1,0.0036532898,0.0061854403,0.0046780407,0.003785769,0.3058823529411765,-0.0057386687331018,0.0017840421029165,0.0045868040162745,-555.5856,65.6973,218.1577,32.839558,-45.953655,34.49592,12.553303,20.382954,37.814865,15.504509,-16.684614,15.8652725,4.4031262,13.305516,3.3186069,10.251946,-13.18568,9.689628,10.630888,8.865059,7.1939154,10.464369,-3.3986464,9.370031,6.1589227,6.7340026
7632,Ses04M_impro05_M042,4.579999999999984,1,0.0069722403,0.012355133,0.008834543,0.00862566,0.3848101265822785,-0.0059854337450815,0.006548211982705,0.0774363826417349,-512.72943,76.66862,177.33846,43.99011,-19.527857,35.164314,16.91934,25.944286,43.137856,21.417109,3.234925,18.933207,3.9125416,16.890884,1.3007274,11.653985,-6.910818,10.37291,-1.1643586,11.970148,-6.786461,11.115294,-2.4293978,8.294813,4.1716785,7.3471394
2495,Ses02F_impro01_F014,8.303200000000004,1,0.01276126,0.020194693,0.016282724,0.011926242,0.2248603351955307,-0.0052337236411403,0.0224135478056195,0.2947862512107553,-436.12946,49.385597,183.00366,25.512436,-45.564007,33.363445,-5.7680316,20.689613,22.797827,16.022886,-16.760702,14.923947,-2.0992615,14.052143,1.9480991,11.190024,-8.115897,8.696416,3.9982672,10.06485,1.2328104,9.356538,-4.498776,9.357228,-2.50189,8.318888
2106,Ses02F_script01_1_F023,5.72999999999999,1,0.0057178885,0.00898248,0.007178461,0.005392863,0.2955465587044534,-0.006084125743655,0.0045145238973183,0.0479021697160006,-553.4391,45.672997,194.89108,32.989117,-23.27103,27.270067,14.774953,25.206089,25.734276,18.675848,-17.016071,14.582945,5.719808,15.382669,3.5324183,11.278479,-11.493739,8.879552,3.4748354,10.917271,-5.3662057,9.353884,-10.349445,7.8898005,2.8324656,6.464749
7593,Ses04M_impro05_M003,5.66,1,0.008350272,0.0136786,0.010663534,0.008554652,0.3401639344262295,-0.0077002359830657,0.0095353557240218,0.1098913934261874,-481.17084,64.911125,199.90048,45.82227,-41.71283,25.194527,18.266338,27.184906,38.230904,19.91925,-12.950591,19.429583,6.322489,19.63498,2.326651,9.473015,-11.063773,11.956046,1.7530645,11.927112,-8.235427,9.563165,-4.104451,9.966844,7.7335606,10.322121
1868,Ses02M_script02_2_F012,3.1299999999999955,1,0.0061065103,0.010966187,0.007493436,0.007978199,0.3074074074074074,-0.0107152372947894,0.0050251249129069,0.0350864286993651,-521.79407,56.14728,155.92378,33.04546,-4.5249305,25.294622,17.751438,22.566793,23.168295,15.24629,-13.641084,16.99867,-1.8996376,15.627773,3.0503712,7.5106716,-3.76985,8.36104,0.36269668,9.080401,-8.075347,11.768531,-7.8860073,9.190972,-0.13388705,7.9741573
9551,Ses05M_impro01_F011,2.3299999999999983,1,0.025413092,0.038078602,0.0314404,0.021417437,0.2189054726368159,-0.0007840608873266,0.0917139869620033,0.3278351514095091,-398.02856,82.166916,188.83173,45.81512,-30.92577,31.109386,7.8282285,23.933073,25.293234,18.969233,-19.266203,26.150278,-1.6389103,13.584355,1.7189449,15.306712,-14.447647,12.889079,-7.915048,14.181219,-6.762829,12.348842,-2.4815588,10.504636,-2.7893767,9.447481
6089,Ses04F_script02_2_M012,2.2469000000000108,1,0.0037485727,0.008261546,0.004662802,0.0068078297,0.6082474226804123,-0.012860096830991,0.0017619976382207,0.0116486444730684,-569.5066,66.57817,161.47784,22.058191,-10.84939,37.452198,30.92133,31.779972,30.213898,17.914572,-8.213783,16.606853,11.901963,16.391342,1.7159672,12.516822,-9.002128,12.63613,8.410327,11.231244,-1.438445,7.485477,-5.152474,6.3278437,4.217194,5.167606
5679,Ses03M_impro02_M037,5.889700000000033,1,0.0010452585,0.0017787999,0.0013331827,0.0011755332,0.0118110236220472,-0.0101516880022245,0.0001488660198138,0.0022535548084266,-652.0465,38.964943,195.06726,23.777584,-19.309086,17.947111,15.384796,15.40325,24.556284,11.516487,-12.152747,11.621508,16.113098,9.904281,12.116776,5.737874,-6.58239,7.0021477,8.040848,6.4095225,-0.5046108,5.806391,-6.147333,5.342126,7.4317064,6.085126
9289,Ses05F_impro05_M027,6.5,1,0.009696059,0.018941706,0.012235784,0.014392141,0.2892857142857143,-0.0054302463468047,0.0125716436331099,0.2426883678368283,-458.0597,59.46143,165.25806,37.36991,-17.570936,34.52195,10.858179,24.868855,32.88482,18.768713,-7.850831,22.128342,0.13453287,17.034433,6.2443366,9.419362,-11.427585,11.7613535,-6.0832605,11.76752,-1.3815416,9.615837,-4.805785,11.26413,0.05939459,9.9102955
4258,Ses03F_impro04_F018,5.571700000000021,1,0.001429434,0.0024658549,0.0017894905,0.0016974917,0.2958333333333333,-0.0092946684162598,0.000269254332339,0.0037481472256218,-632.0024,42.21464,190.43057,20.782537,-26.064646,23.786707,16.759722,17.009125,30.455954,13.259342,-12.786628,9.314175,9.738871,12.694321,7.929622,7.503646,-7.277766,6.765926,6.7700267,7.1421723,-2.5604603,6.4701657,-6.236207,5.8969393,7.9320345,5.6050177
9203,Ses05M_script01_2_M004,3.3799999999999955,1,0.0024287403,0.0053081266,0.0030695489,0.0043209037,0.2705479452054795,-0.0124190319183981,0.0007462977959419,0.0077290650601737,-595.94604,48.48329,172.718,26.792587,-2.4072783,22.77666,18.3196,17.790915,23.329073,6.480989,-9.433184,18.119915,10.265608,13.238874,9.420628,6.927885,-4.861988,7.515235,7.0652957,7.352931,3.0467944,8.988441,-1.1820624,5.6766114,8.950223,5.942385
1087,Ses01F_impro04_F026,2.7013000000000034,1,0.0071981447,0.011391467,0.009009429,0.0069350856,0.2489270386266094,-0.0044916100705449,0.0071562041587598,0.043901051892993,-494.4952,40.86719,184.03181,26.947138,-12.299802,24.549044,17.21686,20.518827,34.36661,15.949108,-3.7085788,11.051825,9.278172,13.20186,4.796873,6.564113,-13.82952,10.117629,1.1789778,11.308355,2.546216,9.172258,-3.24232,8.108446,4.866662,9.562461
2550,Ses02M_script01_2_M002,5.59,1,0.00965262,0.016723812,0.011999653,0.011636082,0.4211618257261411,-0.0052264681471569,0.0126458191981804,0.1268676324296943,-497.16415,69.87495,165.15576,40.038525,-9.033411,29.164757,17.215038,19.150991,27.178516,20.244427,-8.10657,20.829327,4.431703,16.098148,4.959181,10.231123,-5.4002295,12.0871315,-1.6425536,11.63227,-9.528501,11.962856,-6.44782,11.494934,1.1745477,8.239166
3557,Ses02M_impro05_F029,1.7018999999999949,1,0.017150078,0.025815336,0.02143964,0.014210666,0.2312925170068027,0.0006752246690666,0.0414075097664618,0.1273877439617156,-403.4757,58.297546,180.80386,36.631947,-44.5494,25.416128,31.309803,24.928026,35.275623,15.176885,-19.943897,13.293324,6.749918,18.908596,-8.391935,11.291395,-18.238165,10.481771,7.2260027,10.909749,-12.782439,11.15355,-13.53415,11.526997,5.628776,7.0686646
2894,Ses02M_script01_1_F019,1.839999999999975,1,0.009564381,0.013371789,0.011824104,0.006132596,0.1320754716981132,-0.0024016028419282,0.0131491374610975,0.0412404387265105,-468.69144,46.637394,187.12611,29.031557,-52.633286,27.264818,41.758617,27.09003,33.24568,14.331335,-20.783949,18.152874,22.3514,14.600067,-2.737472,9.610204,-15.02423,9.426808,11.334081,10.521399,-15.455324,11.172076,-7.139742,8.497194,11.161982,8.592027
3649,Ses03M_script01_2_M000,2.3385999999999996,1,0.0032611578,0.006005412,0.0041622496,0.004315314,0.4356435643564356,-0.0068258868850534,0.0014318541626765,0.0094153193898015,-591.1299,67.79436,193.55504,39.717556,-18.120888,27.67044,14.79118,19.090319,22.77712,13.083146,-15.211392,18.464693,10.738714,13.349028,8.696624,6.792293,-9.08147,9.871079,0.60782623,8.836719,-6.3958845,11.736057,-3.4078891,8.3269205,9.481209,10.083911
7790,Ses04M_impro02_M017,6.360000000000014,1,0.008590722,0.013703362,0.010713352,0.008540618,0.2828467153284671,-0.00868871302373,0.0101599664321273,0.1137599848715344,-495.38583,69.89106,184.07065,38.14711,-34.567535,35.668983,25.182386,25.442053,36.470127,24.794308,-11.347977,20.028498,10.506148,19.549381,0.8639766,10.5500965,-14.269273,11.698997,1.1475661,11.579173,-8.13282,10.366985,-6.700942,8.161861,1.8592881,9.646421
9144,Ses05F_impro01_F012,5.349999999999994,1,0.016656779,0.023952814,0.020765036,0.011898663,0.158351409978308,-0.002605995405247,0.0387560211133576,0.3958194523681694,-430.0121,53.218357,197.46388,34.687645,-32.336315,27.373522,15.575274,22.386843,32.2044,20.219381,-19.261375,19.246498,0.355144,14.767699,0.50504905,10.248479,-17.012209,10.535319,-1.4221872,14.159756,-4.2734847,10.323791,-8.705917,9.586264,-0.71945393,9.286118
5185,Ses03M_impro08b_F009,5.519999999999996,1,0.0148074245,0.025087098,0.018542042,0.016866188,0.3256302521008403,0.0001080449436585,0.029366858235737,0.3060726619947121,-387.65616,36.522114,191.93225,24.40715,-52.395115,17.621872,13.963537,19.034702,21.756718,14.862195,-28.108929,8.516795,10.149291,10.542857,2.4937472,9.338277,-16.855215,6.0003343,5.926893,7.703455,-5.713424,7.77635,-9.163039,7.3556037,4.4347844,6.143367
31,Ses01M_impro01_M000,3.059199999999999,1,0.021463925,0.038958896,0.02704403,0.027990807,0.3712121212121212,0.0027638532174023,0.0614834134706414,0.3834169675633964,-373.69464,58.877617,172.60823,34.4129,-28.118807,31.77441,5.3828206,16.877073,27.161448,16.1818,-8.836496,16.861912,4.8581853,12.741765,1.868657,11.746666,-13.986123,11.606699,-0.28862277,11.163996,-0.76883495,7.2822266,-3.886456,8.818649,5.266896,10.35464
6106,Ses04F_script02_2_M029,7.189999999999998,1,0.019942597,0.040609155,0.025114764,0.031587817,0.4290322580645161,-0.0135219424919341,0.0531985689147205,1.1548929300921733,-391.83447,76.5768,142.70012,48.842274,-13.330298,37.661877,-1.5817832,28.704569,19.330353,17.166931,-5.9694,19.672832,-8.221532,21.529272,-5.7608223,12.082572,-5.7165537,12.693238,-1.6681404,10.961064,-3.907408,10.127698,2.1299536,8.342423,3.7557814,8.856127
6622,Ses04M_script02_1_F015,4.6699999999999875,1,0.0109174,0.016179308,0.013562834,0.00875122,0.238213399503722,-0.0075838302109332,0.0168207573371336,0.1379679770763736,-471.6919,49.170547,181.62355,36.439796,-52.60024,30.674448,24.518349,29.915297,41.49386,18.547588,-19.012766,16.735128,3.5802147,17.574638,-0.94327456,12.5033655,-18.549446,10.0649185,-0.25891304,13.89661,-6.3140755,9.699527,-6.7770243,9.399664,4.325047,8.505935
2637,Ses02F_script02_2_F025,0.9899999999999808,1,0.008254611,0.013956282,0.010035774,0.009599204,0.4883720930232558,-0.0102246540336636,0.0092275759411354,0.0298035814785374,-528.86523,62.018456,191.8678,31.093672,-23.289204,25.023245,20.672388,14.773304,29.550089,15.140422,-11.260769,7.539103,12.951119,8.103258,5.991638,12.284769,-9.000332,5.410967,5.0706973,6.9705324,-7.446424,9.488599,-9.581545,6.2132764,1.7687716,5.9944897
2094,Ses02F_script01_1_F011,2.039999999999992,1,0.0036132636,0.005432781,0.0045142313,0.0030130039,0.2386363636363636,-0.0052507807595247,0.0018175670182353,0.0063025596300714,-577.3886,38.722374,200.04845,25.793858,-18.280561,18.023027,15.18245,17.398773,27.977222,11.17426,-12.114826,8.630773,9.304765,9.418375,5.1918316,9.964602,-12.859058,6.998806,1.7371857,7.1931686,-4.539248,7.426718,-8.097925,8.061608,5.8791585,6.3223677
33,Ses01M_impro01_M002,3.109999999999999,1,0.03243515,0.0540303,0.0408706,0.034967903,0.2649253731343283,-0.0003323848147829,0.1455890286218847,0.8687665984778086,-364.3693,63.92701,190.37202,39.93563,-38.87123,30.393652,6.9523587,24.610428,33.702576,17.825344,-9.051454,13.90696,6.218307,14.323985,3.6858292,10.221851,-15.811627,13.140089,-5.2811975,10.046676,-3.4464507,7.6657095,-1.734792,8.735759,3.2698674,10.932768
1504,Ses01F_script02_2_M013,2.2045999999999992,1,0.010360984,0.025106037,0.0130299935,0.021449415,0.5263157894736842,-0.0071234280767384,0.0133279266669463,0.0932637001269517,-461.55124,58.05587,152.0846,35.222466,11.904556,22.009695,9.759973,18.397547,14.964821,13.031514,-8.791148,17.866953,0.18513557,10.773688,5.9413433,6.4572387,-2.514498,6.3413315,0.45336094,6.7549744,0.11300932,7.857289,-2.5447598,6.8807273,0.62536675,7.13419
3248,Ses02M_impro01_F017,4.2091000000000065,1,0.006476489,0.0099278195,0.008196185,0.0055777617,0.1983471074380165,-0.0053932603805151,0.0057218206756627,0.0498542822285616,-510.16116,53.442745,209.2921,32.165623,-33.406384,26.895823,4.2717767,25.887709,25.390797,12.92449,-13.044177,12.333717,5.3311863,15.392445,0.10930524,10.832898,-11.072315,9.7781725,5.2637687,8.99083,-1.1499455,8.4023695,-1.6599662,8.194116,4.629727,6.92153
1526,Ses01F_script02_2_M035,3.5324999999999704,1,0.0025329767,0.0036719164,0.0031536482,0.0018710695,0.0,-0.0085224628492142,0.0009139274592613,0.0054382502030475,-529.54724,33.80518,190.89217,13.95738,-61.29981,24.659185,34.3355,16.59499,34.497536,8.670011,-19.874674,9.3737755,26.283297,10.346088,0.32668987,7.99692,-20.52046,6.997622,18.749857,6.608461,4.452403,6.0120635,-1.2492162,4.0628843,11.2348585,4.5724
330,Ses01M_impro04_M009,5.540000000000006,1,0.026542362,0.04076996,0.03269173,0.024297567,0.1150627615062761,-0.0036609667404263,0.0989319707983063,1.1537668739287394,-377.6388,40.590363,188.75435,29.858229,-12.930929,31.8996,2.085031,28.044031,28.093037,21.671278,-4.3641677,16.426529,-3.6848297,14.545156,-0.578951,10.153156,-7.153739,11.398808,-6.057808,13.0770645,-10.173048,9.778432,-5.0902185,7.5425887,0.6886645,10.304068
3241,Ses02M_impro01_F010,5.274700000000003,1,0.013181338,0.020167302,0.016322263,0.011803629,0.2175824175824176,-0.0050614407882676,0.0239990371267534,0.243928544380162,-446.1833,65.32359,176.6492,34.02997,-34.777313,38.076668,17.467205,27.179882,31.62597,19.31187,-15.608867,16.564625,-0.77837396,18.240898,-6.3500805,13.987426,-13.953758,9.1633005,2.1061082,11.922165,-10.194156,11.269115,-9.279165,8.515598,4.9736714,9.636782
1569,Ses01M_script01_2_M013,3.827500000000015,1,0.09389857,0.13538453,0.115621984,0.07016512,0.1878787878787878,-0.0073631886152725,1.233373444785178,8.226922895323252,-268.26144,47.451397,175.57137,28.954464,-49.704132,29.292555,-3.5831916,20.90405,18.210207,17.55156,-27.858646,17.347,-5.240634,18.118195,5.0219097,9.706926,-13.441015,10.822261,-10.947464,11.258479,-8.434171,10.767184,-2.5566273,9.744035,-0.18830816,9.635983
9142,Ses05F_impro01_F010,1.6099999999999994,1,0.007241692,0.014046081,0.009150345,0.0105931815,0.5899280575539568,-0.0106158149719703,0.006813954314257,0.0369304258176579,-508.42682,79.72698,175.10449,35.841354,-23.58719,33.98668,4.6710434,21.758575,20.681118,14.91872,-13.347037,18.03387,6.123608,10.886908,7.5810013,12.716323,-7.138571,13.039601,2.6155727,8.45354,-0.7207074,9.015503,-0.62069243,7.0743427,7.2066984,6.9071565
981,Ses01F_script01_1_F009,3.1962999999999937,1,0.0049099326,0.0093454365,0.0060719997,0.00708847,0.3152173913043478,-0.0073620813054731,0.0031469349972589,0.0256410833122886,-528.14685,31.93909,185.54895,23.61409,-9.890484,10.417985,8.649532,9.34138,26.547184,11.296587,-3.075966,8.023041,12.163544,4.802251,9.093987,6.0186734,-8.325872,6.178512,3.9851472,6.6275864,4.1371136,6.5091023,0.43194354,6.1595836,8.259364,5.558048
6370,Ses04F_impro05_F001,2.0336,1,0.00604407,0.013161905,0.007618661,0.010685286,0.5909090909090909,-0.0146422444231575,0.0047004478727379,0.0330482968850158,-512.6767,70.569885,150.43817,36.82498,-19.028465,31.932894,12.583936,16.306417,37.55102,19.487295,-3.6013174,14.739302,-3.8637602,17.306047,2.2467997,10.341151,-6.388568,9.913141,-0.41561022,8.331652,-0.025389237,8.375412,-1.300737,7.4843693,5.9206285,7.3883805
9060,Ses05F_script02_2_F009,3.109999999999999,1,0.009682903,0.015601749,0.012418423,0.009410254,0.2761194029850746,-0.0055799328038119,0.012781215701147,0.0799558849153889,-470.107,51.103756,191.28127,30.477955,-30.875801,38.485237,10.2081175,31.29056,24.505861,16.972017,-21.772688,17.787533,0.82859313,16.890358,0.45281088,10.307428,-18.037294,11.913438,2.7339764,11.513143,5.0340385,14.552446,-2.9744818,10.520848,4.2714067,6.9798427
7799,Ses04M_impro02_M026,11.500000000000028,1,0.005921195,0.010764811,0.0074836886,0.007734669,0.4783047426841574,-0.0097956262834486,0.004691320619906,0.1317144228918218,-532.905,84.41891,170.40338,46.41724,-4.0244894,37.171997,9.845427,25.613821,29.238588,16.639246,0.9752562,15.253479,3.6964188,14.856446,3.6570113,8.983129,-4.282239,10.277841,-0.82224494,9.684834,-2.7266219,9.511769,-0.8958607,8.143431,1.2699249,7.832123
5282,Ses03M_impro08a_F034,12.974799999999988,1,0.0060251825,0.010288455,0.0075438665,0.0069822837,0.2835420393559928,-0.0062893591348256,0.0049867554130648,0.1364513883518655,-516.06903,57.184235,174.86572,31.62818,-37.86203,35.021626,1.6222695,28.035,27.091122,18.570978,-13.602793,15.480016,1.2668595,14.811746,5.1655135,13.26678,-9.704938,11.60025,-0.9045408,11.408656,-2.6901116,11.1714115,-5.781776,8.936686,-0.8017645,7.654619
5067,Ses03F_impro02_F014,2.694999999999993,1,0.00468657,0.0079819085,0.005761539,0.0055016824,0.3390557939914163,-0.0088916394815896,0.0030142926086282,0.0214370253283098,-545.4098,56.066635,164.22057,34.134033,-14.2504,24.32173,13.934866,21.422232,21.664465,14.539761,-10.990596,13.462048,7.6818724,14.305819,4.2233243,10.617952,-6.748544,9.969273,5.6371155,9.477584,-4.4175487,10.189376,-9.961475,8.658213,0.3735958,6.7083693
2559,Ses02M_script01_2_M011,1.9100000000000108,1,0.0069454447,0.012902282,0.008668087,0.009530349,0.503030303030303,-0.0023942839106894,0.006259788524848,0.032307501498433,-499.8307,61.353825,164.23892,31.836912,-39.723427,27.308851,24.352436,23.190228,34.061134,15.829036,-17.00965,15.43876,5.749832,10.578396,0.72560906,8.876138,-11.012656,6.5472693,6.431293,6.5229697,-6.628447,13.131899,-8.964482,8.504763,3.6147058,5.543711
5179,Ses03M_impro08b_F003,4.090000000000003,1,0.013272261,0.027205206,0.01665156,0.021477813,0.5269121813031161,-0.0005275259695736,0.022481391198879,0.2745304765786431,-380.02243,43.08884,165.25607,23.0409,-44.37886,25.530615,2.645991,16.147236,18.855215,14.006795,-21.93415,8.994196,5.0517135,9.708038,3.6966708,5.6254163,-15.075804,5.5728173,3.396243,6.2358775,0.47889972,7.0596757,-6.595117,5.2964454,2.209823,5.733432
9568,Ses05M_impro01_M004,3.520000000000003,1,0.008020131,0.015060321,0.010640107,0.010629823,0.4013157894736842,-0.006327097707981,0.0084946336031933,0.0629144266203144,-484.04858,64.68813,174.5287,39.431396,-16.22681,31.151236,17.446428,24.323557,28.761366,17.307045,-10.786969,16.63929,5.9804606,17.570265,5.7257915,10.520666,-11.153762,12.602731,-4.777719,11.820312,-3.4268124,13.553061,2.3647723,7.7111278,5.5585117,9.458636
7568,Ses04M_impro05_F021,5.7900000000000205,1,0.012130537,0.021017438,0.015018186,0.014694407,0.2925851703406814,-0.0077955328379175,0.0200949408381787,0.2725997572739473,-467.29132,70.63626,161.02536,38.89506,-19.066214,36.78584,9.836676,20.896921,32.53303,21.562584,-4.67427,18.840824,1.029143,13.030856,1.2907362,11.443466,-14.074303,10.688948,-5.0537395,10.805553,-0.9612414,11.1112795,-4.221248,7.2350717,-1.8342085,10.172353
7939,Ses05F_script03_2_M030,5.719999999999999,1,0.019143231,0.03138803,0.024048334,0.020155584,0.2535496957403651,-0.0074279905675211,0.0499053928422047,0.4861876831060308,-408.55045,58.53677,166.03743,44.271595,-38.570595,30.554071,11.134813,32.708744,25.732958,23.347383,-15.870454,21.403946,4.5699325,20.084505,-2.3065884,13.029921,-16.851658,15.261727,0.17956172,15.293876,-6.515507,9.490035,-7.3418636,8.114844,4.4686747,11.817817
10005,Ses05M_impro04_M016,9.569999999999991,1,0.010943597,0.018628497,0.013831598,0.012465939,0.3103030303030303,-0.0064533196564298,0.0162405657759078,0.3482541437773651,-474.4937,75.79761,179.1789,41.353485,-20.07199,34.681053,13.318256,24.41697,34.202183,23.912357,-9.615104,22.966156,0.30291468,16.132092,5.2055173,11.958987,-9.24464,12.550144,-1.4359,10.602113,-0.5590031,11.729342,-2.8853338,8.908289,1.650253,9.07897
3579,Ses02M_impro05_M020,3.770199999999989,1,0.01617514,0.022422766,0.020318221,0.009463023,0.0953846153846153,-0.0026493323730392,0.0379255044626001,0.2376936506251333,-428.16953,49.130928,207.90721,30.655985,-45.15341,27.979918,21.16691,28.57387,44.566772,24.451328,-11.372446,16.725807,2.2325277,14.04844,-4.2841926,11.331155,-11.353096,10.544296,5.2589235,10.582657,-10.492305,12.004242,-9.263059,9.401181,0.7869,8.681402
9096,Ses05F_script02_2_M006,1.910199999999996,1,0.0066520916,0.011879444,0.008282907,0.00849174,0.3515151515151515,-0.004402059403219,0.0058413615739408,0.0253807555804067,-524.44836,53.470703,168.0692,34.330936,-5.639685,27.280596,27.901743,18.559175,27.155016,17.226297,-16.822393,23.13795,2.7786753,17.762926,3.7047691,9.097242,-6.883766,8.821062,4.7018523,11.401577,-6.0824795,9.159681,-8.04787,9.136732,7.266347,8.009762
9990,Ses05M_impro04_M001,9.239999999999998,1,0.007171603,0.011343295,0.00907145,0.006805936,0.314070351758794,-0.0068030526563234,0.0071245531682113,0.1504734394544975,-521.68994,64.4849,202.41092,37.628635,-18.32487,29.145403,11.245003,19.31045,34.29258,21.170935,-7.680372,18.368925,5.2745504,12.277075,7.0256023,12.1408825,-12.065167,12.449257,-2.7848241,10.660253,-0.016545415,10.03655,-0.23615867,8.0575,5.793051,8.912467
3976,Ses03M_script01_1_M010,6.6267,1,0.006043229,0.009648501,0.0075393165,0.006018364,0.2959719789842381,-0.0062652743508806,0.0051137271452648,0.0583870141011674,-533.2773,69.99825,192.24011,37.37019,-21.229977,34.43274,11.711429,22.069626,25.979038,19.9851,-11.993259,19.286041,6.5371933,15.292634,6.6022162,11.919134,-6.2442255,11.968446,-0.58449095,10.829372,-7.6038604,12.109131,-4.177786,9.697645,1.2408959,10.33102
