wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
Ses03M_script02_2_F037,3,0.0017508137,0.0024379962,0.002156485,0.0011242585,0.050761421319796954,-0.006415714324248256,0.0004431071942454015,0.002189885870403423,-624.5457,31.17546,218.17451,24.539732,-43.60712,19.235899,27.181953,18.90458,30.392282,12.288884,-20.441902,11.352454,21.582527,11.989228,10.489092,7.565752,-9.293512,8.583211,9.183118,9.599034,-7.804851,7.0249357,-4.8541493,8.010298,11.732003,6.439251
Ses03M_script02_2_F038,3,0.0021506704,0.0039873547,0.0026864202,0.0029424897,0.46808510638297873,-0.010477806426933967,0.0006122265355694583,0.007803665072587309,-591.6158,55.93822,166.44215,24.358456,-16.596798,32.642742,10.321822,16.281363,27.970451,12.777035,-7.2284136,11.343629,5.6040115,10.059067,8.029227,7.9031744,-4.4621515,8.045758,5.1320486,8.205612,0.824219,6.6728325,-5.497263,6.4728727,2.3508873,5.3885107
Ses03M_script02_2_F039,8,0.0017821619,0.0028764496,0.002194187,0.0018564222,0.28027681660899656,-0.011771872777899262,0.00042667171090899486,0.0031398581878258783,-617.8687,46.56263,187.96951,22.472588,-24.982443,25.663984,12.890923,12.881604,27.924679,9.676486,-10.783654,12.301814,12.285021,9.375089,10.690972,6.4728193,-5.730044,7.2928433,8.381381,7.6384616,1.451976,5.944667,-4.1386633,6.508761,6.5103745,5.479017
Ses03M_script02_2_F040,3,0.0016257509,0.0026847818,0.0020492016,0.0017341949,0.33142201834862384,-0.008993454684969038,0.0003631232211441719,0.008590781566947083,-624.15393,43.76183,192.02858,21.70305,-22.305859,24.139986,15.612802,14.20092,28.44033,13.3626375,-12.559401,12.278348,9.004472,11.934597,7.195292,8.403776,-7.090998,7.463503,6.6780076,8.798179,-1.0064068,6.941315,-4.382248,6.2747684,6.123519,5.837509
Ses03M_script02_2_F041,3,0.0008452513,0.0012542782,0.0010559931,0.00068002066,0.0,-0.01143707959272433,0.00010137835219261871,0.0016803420117388027,-672.50464,25.252861,207.45535,16.164265,-32.323433,12.622453,19.511238,10.678928,28.606539,8.487873,-14.490494,7.267378,17.374315,8.1616535,9.334794,6.8698573,-6.8345237,5.3137674,11.323713,5.590318,-1.5367659,5.4997025,-3.7805295,5.7642646,8.748628,4.7449017
Ses03M_script02_2_F042,1,0.0014223603,0.0022227129,0.0017328847,0.0013919327,0.17771883289124668,-0.010952153388643637,0.0002782084684689304,0.0027562817115390366,-642.0689,31.877163,194.65826,19.20478,-23.487862,17.041082,13.807259,14.4834385,29.736027,10.922814,-10.106874,7.896764,9.901454,10.56935,7.7805905,7.319041,-5.3243856,5.377715,9.47266,6.1696215,1.4604518,6.24952,-3.2557557,6.2321754,6.466864,4.8661685
Ses03M_script02_2_F043,8,0.0016700487,0.002701825,0.0020235032,0.0017885661,0.39880952380952384,-0.00810405435913708,0.00037816939720299557,0.003319048541984279,-632.92914,44.53634,197.20247,17.205627,-38.156116,30.341347,19.938705,8.681772,29.763649,9.06882,-15.297455,13.412722,17.403202,8.927917,8.122174,6.8162174,-10.835632,8.385421,9.646413,5.75474,0.16823305,6.30196,-2.486129,8.1854105,7.2553477,4.9778013
Ses03M_script02_2_F044,1,0.0011090204,0.0017506189,0.0014175382,0.0010244391,0.0036496350364963502,-0.00761535920901224,0.00017278170352035872,0.001084649580599809,-638.9597,37.384712,204.5904,25.017538,-44.684307,22.967773,19.667309,20.131771,32.266132,10.809433,-14.805537,9.896242,18.26616,10.989725,7.0922365,7.742246,-12.327444,8.111829,10.053764,7.8092766,0.75080067,7.045922,-1.7507647,7.0764856,7.5911474,5.8250585
Ses03M_script02_2_F045,8,0.0011866334,0.0018837356,0.0015059412,0.0011298469,0.020618556701030927,-0.008348064511665143,0.00019559569861595592,0.0014600771311902014,-647.67676,39.772617,209.8155,22.0694,-34.752182,18.365221,19.43254,16.12366,29.401178,9.529917,-14.003301,8.853423,17.371603,9.252013,7.5719585,8.206753,-8.324561,7.673834,9.735542,7.4135656,-4.4248743,6.6141872,-4.796022,7.0294456,8.64338,5.690292
Ses03M_script02_2_F046,1,0.001254572,0.0018486455,0.0015575668,0.0009972892,0.05870020964360587,-0.008425952728430275,0.0002204098492186654,0.0021525686610568574,-650.93756,36.080044,212.54468,16.704947,-39.433865,22.229595,23.821472,10.962376,36.290504,11.800793,-15.824976,8.242297,14.21366,9.865528,8.0681305,6.913138,-8.371459,6.818147,10.076858,6.818121,-2.308194,6.89731,-4.2684264,6.6603746,7.031226,5.077084
Ses03M_script02_2_F047,1,0.0008871753,0.0012258765,0.0011083545,0.000524857,0.0,-0.00849673233460635,0.00011389211763953699,0.0009611564308699137,-668.6165,22.948164,209.84665,15.194847,-33.543774,14.016895,26.491028,12.077525,30.843626,8.537821,-15.578509,6.7774444,18.821215,8.885936,7.7612514,7.2580223,-6.6511555,6.077446,14.049296,6.8396583,-3.2045195,6.5380173,-5.573333,5.6409173,8.621891,5.158502
Ses03M_script02_2_F048,1,0.0009121288,0.0012557413,0.0011452095,0.0005151719,0.0,-0.010569710866548121,0.00011998631058678918,0.00053473396930102,-658.5939,37.562225,230.70366,19.769592,-85.86091,30.751501,43.82916,18.393095,35.15851,11.257904,-28.334536,10.879963,31.64974,10.870241,-2.057685,8.700521,-11.697543,6.464049,26.122713,9.170959,-11.044567,7.6218534,-4.890586,5.677703,15.426157,6.064656
Ses03M_script02_2_F049,1,0.0010972975,0.0017194321,0.0013612484,0.001048897,0.012048192771084338,-0.013314600437297486,0.00016752340662905233,0.0015957728110350597,-633.5834,34.399723,182.09013,17.380669,-25.283491,22.533768,13.960308,12.811656,29.37467,9.110424,-8.812187,7.181392,13.322268,6.782753,9.45063,6.775489,-7.201552,7.022816,8.677783,5.4918885,1.9461596,6.4656625,-3.6732554,6.8301425,7.480051,5.5115356
Ses03M_script02_2_M000,2,0.0011624182,0.0021790015,0.0014436773,0.0016277308,0.029535864978902954,-0.011257596270297654,0.00018144758677358792,0.00128839784351945,-640.1799,33.577087,179.41124,15.615938,-26.316423,19.30375,26.948128,16.164568,30.952812,13.559016,-12.834054,8.098719,18.05803,11.468397,10.346871,5.048054,-7.512563,7.0330267,10.22056,7.289019,-2.4102526,7.546538,-6.574351,5.3099113,9.179954,6.008154
Ses03M_script02_2_M001,4,0.002344012,0.004782897,0.0029235696,0.0037807685,0.6359649122807017,-0.007358941729762591,0.0006977230629035943,0.005332455173188624,-594.91327,60.9487,163.79897,32.409515,-8.587783,26.955591,18.297272,21.031061,23.023186,6.5762687,-7.9751554,13.423654,11.824876,14.565432,6.298264,10.539504,-6.7386518,11.124286,5.3608217,7.9753175,-2.1338074,9.470628,-4.756288,6.0892844,5.9002695,6.032266
Ses03M_script02_2_M002,4,0.005244594,0.009685827,0.0067291968,0.0069608507,0.4269911504424779,-0.007266149623319507,0.003689172907300709,0.03878964721279465,-525.3815,74.43323,169.22255,41.15439,-34.399353,35.71446,20.96621,28.40932,31.23791,19.183134,-9.069141,14.188831,13.086255,16.80798,1.1118137,9.695151,-11.727511,9.841012,3.5605068,13.414725,-7.7922635,12.679858,-4.421717,9.650392,4.972936,8.988885
Ses03M_script02_2_M003,4,0.0043700137,0.006935054,0.0055337767,0.0041639414,0.30976430976430974,-0.006936490990483435,0.0026317654013573067,0.01573574038320735,-552.90015,51.269157,202.272,30.312256,-32.346275,26.160393,12.5094595,21.950447,18.326647,15.723833,-24.243563,18.680084,12.40383,16.08208,11.322312,13.599397,-11.500366,10.0665455,-2.1930668,12.367109,-7.2776456,9.794568,-2.9018207,10.658248,3.7808583,8.8065815
Ses03M_script02_2_M004,4,0.002177558,0.004223948,0.002739802,0.003208382,0.45514950166112955,-0.010183493031945545,0.0006333389804313401,0.005616501899613479,-601.21747,54.78967,171.6752,27.100754,-12.4241705,27.771059,15.542511,18.063328,21.940718,14.102601,-9.252612,13.056543,14.030833,14.611309,8.677917,7.7341156,-6.4400835,9.109151,6.5881395,8.746487,-2.6656463,7.311245,-6.0761323,6.5585613,7.9285464,7.501234
Ses03M_script02_2_M005,4,0.0030869648,0.0059768516,0.0038679254,0.0045514274,0.5089285714285714,-0.007804947017575614,0.0012366963744047418,0.009112866361841795,-578.16565,55.562485,165.93379,29.980497,-29.173315,27.624634,31.74767,24.111078,28.418139,16.218754,-17.178465,14.301755,15.459889,15.854069,5.485807,8.871727,-8.869889,9.21854,8.672781,11.201445,-6.40974,11.493647,-5.713191,8.19282,7.2632365,6.383479
Ses03M_script02_2_M006,4,0.006188991,0.010874987,0.0077268253,0.0076477067,0.40985130111524165,-0.007127655408112332,0.00517898469013181,0.14246647497165568,-532.2064,63.57582,167.4058,37.06331,-22.41348,37.060593,19.542234,24.014515,26.169886,20.646805,-13.663408,17.521196,8.546967,16.159613,6.258792,9.603095,-7.4832497,10.633541,0.5406574,12.704425,-7.569246,11.417874,-4.5961337,8.187623,1.907317,9.430343
Ses03M_script02_2_M007,4,0.013526055,0.022533346,0.016956363,0.01480704,0.31210191082802546,-0.0034812796911865007,0.025218768204663962,0.09262785201973069,-468.313,73.62938,162.67361,42.275936,-40.706535,35.77032,6.175473,25.743805,19.38161,15.975755,-22.84439,18.663427,-0.9380979,16.976307,-2.263661,12.096964,-15.642373,15.313336,-0.4910088,9.919589,-4.152625,11.157405,-2.684291,8.901316,8.415031,13.294481
Ses03M_script02_2_M008,4,0.006995333,0.011293127,0.008737286,0.0070873233,0.26557377049180325,-0.005593522473645862,0.006796999483347177,0.05077710290471499,-492.55215,53.687244,167.66718,34.08565,-30.705088,33.98129,13.016887,28.597143,19.084988,17.37195,-15.335874,16.045403,13.02016,16.791834,3.411459,9.585763,-13.048617,10.331044,2.189872,14.073623,-6.0712433,11.150142,-4.5156837,10.076335,6.1026626,8.512694
Ses03M_script02_2_M009,4,0.0018267137,0.003675611,0.0023002757,0.0028606,0.4201388888888889,-0.011772548532462679,0.00042977038978543846,0.004385813046924619,-597.13354,53.96095,177.26854,34.081154,-33.912006,23.473232,23.444603,17.123537,29.515062,10.04545,-14.832096,12.83231,17.54878,10.094778,9.476083,8.162976,-11.050875,8.605462,7.730763,10.277698,0.22201721,6.09654,-3.4443114,5.7816706,7.2738996,6.771265
Ses03M_script02_2_M010,4,0.0019855765,0.0033113603,0.002555091,0.0021047855,0.38198757763975155,-0.005570737812377047,0.0005350047759637501,0.004922732962468316,-613.2993,46.948997,209.17163,30.795954,-35.053596,20.728615,17.364267,18.165915,32.16777,18.351831,-12.051051,15.333859,14.841268,11.156321,7.1037517,10.446788,-9.885835,9.031064,5.698553,9.194091,-4.6002994,7.040788,-5.2309628,7.1478586,4.8811026,9.032237
Ses03M_script02_2_M011,4,0.0017168603,0.0032553175,0.0021455362,0.002440691,0.4115384615384615,-0.0075255384217598476,0.0003833146793101867,0.0032049589261044426,-619.3963,43.93795,184.4146,26.046282,-32.04569,25.380686,28.058825,16.144073,30.369017,11.525428,-15.73452,12.505347,19.14138,8.887579,9.921631,6.4075775,-8.946021,6.623973,10.344907,6.7910576,-2.5347397,7.621219,-5.617768,5.434184,9.042505,5.8310995
Ses03M_script02_2_M012,4,0.007195803,0.01238683,0.009070915,0.008417266,0.27876106194690264,-0.007121587714209454,0.007152870166348644,0.042880276398737975,-488.33167,53.80144,185.44444,35.216736,-64.89985,36.11524,15.891218,28.416882,22.349983,20.579361,-26.848995,17.424246,17.95582,17.599222,6.645298,9.986638,-15.490273,10.194767,4.750686,10.917548,-5.8565793,9.338267,-1.8300077,9.422614,6.0906076,8.417949
Ses03M_script02_2_M013,4,0.0024821202,0.004361419,0.003137424,0.0030151014,0.2926829268292683,-0.008712405360711273,0.0008302395824948428,0.004704960318559529,-586.86035,37.19126,193.97375,31.123219,-29.12874,24.722668,24.211674,18.222418,20.431093,16.551971,-25.197157,12.7039795,15.285379,21.805777,10.4510765,8.765263,-8.404458,10.028761,7.8651524,10.505065,-4.057412,7.652912,-3.806531,7.519483,8.631749,9.047485
Ses03M_script02_2_M014,7,0.0012168894,0.0027642546,0.0015375668,0.0022962792,0.09418837675350701,-0.011552551768545527,0.00018827450304287897,0.003480597745346339,-640.9847,44.32341,174.72072,21.743078,-9.545155,19.336731,14.884631,12.316896,24.553104,11.459701,-9.5486355,12.266966,10.896776,9.524429,12.349093,5.9531693,-3.42784,7.5971603,5.8133316,7.5773797,0.5288972,7.4132075,-4.5434346,4.750647,5.3748827,5.952466
Ses03M_script02_2_M015,4,0.0064848713,0.012620752,0.008139129,0.00964061,0.4476744186046512,-0.007088138772815,0.005576249413441471,0.11347116754327471,-510.98016,71.93177,159.92334,38.18173,-20.484365,37.348343,10.665786,19.100203,23.627558,15.1802435,-9.999117,19.144722,7.0853343,15.671485,6.263792,9.883883,-10.067607,13.3245735,-5.1401153,13.2070055,-5.3348484,9.8294735,0.74309915,8.705668,5.067007,9.884987
Ses03M_script02_2_M016,8,0.00820451,0.013463994,0.010306436,0.008657458,0.30783242258652094,-0.004578391781251412,0.009380340743642104,0.12050078459536732,-490.26105,64.6945,173.46951,40.445896,-27.66632,35.451115,17.816841,23.214964,34.092735,22.010834,-12.761712,21.569777,1.0178937,17.354956,5.891097,10.4121,-5.6548667,12.727393,-5.8313365,11.835866,-13.464646,11.3893795,-3.8794794,8.517876,2.8815532,9.132741
Ses03M_script02_2_M017,7,0.00365462,0.0064854873,0.004618423,0.0045504663,0.3770672546857773,-0.006861062047391897,0.0017924918861069003,0.04110504448877493,-561.1356,58.291485,184.96024,35.12895,-27.795212,30.58667,20.032629,21.983702,37.206417,19.707329,-7.6649466,15.572149,10.241912,15.529929,5.746095,10.171171,-12.42118,10.292346,0.32534403,12.264578,-3.0468116,9.873564,-3.8633516,7.969109,4.9500504,7.8552413
Ses03M_script02_2_M018,4,0.003686356,0.00635951,0.004685867,0.0042929635,0.34929078014184395,-0.007455000286427094,0.00185578597585307,0.024775939281043442,-552.8401,62.740154,197.41176,37.818512,-31.498695,31.328491,10.514907,20.392845,29.676609,17.215511,-15.335744,18.525154,6.3883696,13.732633,10.365596,9.832707,-7.834077,10.948701,-1.0404353,11.697473,-3.9122167,8.801064,-0.74891835,9.183123,7.937661,7.807885
Ses03M_script02_2_M019,7,0.000968033,0.0016461099,0.0012442294,0.0010771931,0.0,-0.009765775757841766,0.00012989606702867884,0.0014863861639749414,-675.3113,42.46468,223.72807,23.027605,-38.350784,18.834475,18.766785,8.487643,31.559067,11.77554,-15.605638,6.85784,16.142782,6.043123,8.452094,5.5464854,-7.9969606,7.1643314,10.051232,7.008033,-2.2658248,4.163055,-3.0499306,6.2167993,9.363402,5.107891
Ses03M_script02_2_M020,7,0.0013971338,0.002381991,0.001824473,0.0015324154,0.2224334600760456,-0.007695663043705281,0.000268140142185985,0.0036884878865161745,-635.8331,42.8204,219.45763,30.774706,-36.99059,19.417103,16.010254,19.037102,28.801918,11.914257,-14.319793,11.194927,19.027998,11.902555,8.553591,6.730539,-13.010583,9.43313,5.375303,11.1282215,-3.1202357,6.23495,-2.5792332,7.189579,10.353035,6.5092034
Ses03M_script02_2_M021,7,0.0016716281,0.002695218,0.0021430736,0.0016349744,0.3171052631578947,-0.0069962320594640914,0.0003840476872936997,0.00807606852297728,-625.5612,50.23486,216.41739,29.360561,-40.90231,26.115923,22.245777,20.259434,33.86388,16.019419,-13.828761,12.010643,18.699587,14.051762,5.8257017,8.908096,-13.398072,10.370331,7.473561,10.117522,-3.997421,9.069272,-2.868421,7.2366443,11.6851845,6.273041
Ses03M_script02_2_M022,7,0.0011754838,0.0023698043,0.0015439079,0.0017907639,0.23295454545454544,-0.008107544090307783,0.0001821218311901614,0.0009769500142418003,-648.0986,51.227985,206.04857,29.081776,-27.666931,20.885698,12.857716,14.000842,28.47505,10.244399,-9.7898245,7.7123723,13.990612,9.202789,6.6777005,9.235559,-9.024613,7.954523,7.0270934,7.786876,-1.5457219,5.7223344,-2.4668462,6.1091847,10.505533,5.192402
Ses03M_script02_2_M023,8,0.0010603943,0.0015897681,0.0013403443,0.00085678993,0.0,-0.008107110261335038,0.00015981680562108367,0.0020899034880374643,-653.27625,33.59695,213.07979,22.797222,-42.683445,21.751173,27.91568,20.312353,29.091118,11.151585,-15.935534,12.00917,26.302404,13.380939,5.79023,7.8768773,-12.419143,8.324924,14.059017,8.713755,-4.164522,7.737242,-4.1027737,5.5634007,12.526672,5.7922516
Ses03M_script02_2_M024,4,0.0016273689,0.0028837766,0.0020509858,0.0020240068,0.2903225806451613,-0.008142324077198282,0.00035086310945618894,0.0035177411331518767,-610.82104,43.64449,186.93889,23.238705,-37.572792,27.65771,21.814194,15.824792,31.246992,14.038784,-10.476493,10.03072,23.173458,11.256631,10.0735445,8.135189,-12.687839,8.850789,6.7197533,7.1268435,-2.851266,7.576867,-3.5156026,6.753363,10.994281,6.7416363
Ses03M_script02_2_M025,4,0.0017073231,0.0029428012,0.002148363,0.0020052544,0.38392857142857145,-0.00630996328254696,0.00038897638158700155,0.0028028532453047293,-623.6175,43.449398,198.4363,29.038315,-29.634295,20.98273,17.47636,14.844433,30.120575,13.18589,-12.208192,12.747448,13.914309,8.235428,8.494993,7.166001,-7.745462,8.132987,6.2485833,8.666369,-4.6795535,7.3758903,-4.8112826,5.920103,8.207916,6.787675
Ses03M_script02_2_M026,4,0.0016598997,0.0027068127,0.002079519,0.001668484,0.22371967654986524,-0.007323140835069353,0.00038212522310891706,0.0044820739227652995,-597.18036,41.61215,170.33711,23.52591,-10.471254,27.005278,13.264506,11.904352,28.16685,14.854251,-5.9252086,16.132282,9.136462,9.9844475,12.976573,8.117403,-1.6014613,7.533601,3.6217623,7.486432,-0.7484958,6.871181,-4.082261,7.338744,3.6706839,10.249789
Ses03M_script02_2_M027,8,0.013697805,0.025722818,0.01728626,0.019042412,0.3709090909090909,-0.005479053925228072,0.02508189689564246,0.9039566504303147,-435.34872,71.52685,146.00491,37.62956,-26.280067,38.17597,2.8356228,22.726616,11.479107,22.870857,-18.411354,21.329351,2.5209932,15.447143,3.6111612,15.1689005,-6.8703017,13.403241,-1.5986713,10.676507,-9.046902,10.491745,-4.1487193,9.556766,2.518047,10.23534
Ses03M_script02_2_M028,0,0.0044704834,0.0083229225,0.0056378553,0.006118149,0.44649446494464945,-0.007554332114523277,0.0027096907296170186,0.016937788442513334,-545.238,71.421234,156.08923,40.119522,-24.46674,41.267857,29.089134,27.927153,30.845367,22.440504,-11.689447,22.526695,12.353263,20.308561,5.663972,10.220732,-5.7525563,11.590008,6.693315,14.148192,-6.192103,9.307785,-5.2862906,6.475899,3.7739532,7.885567
Ses03M_script02_2_M029,0,0.010371837,0.021016764,0.013174552,0.016366951,0.331002331002331,-0.004167004135524621,0.01438913769883599,0.3174142157329929,-451.96487,69.57322,145.78535,42.801517,-21.22306,34.4559,13.075418,24.42193,33.40447,24.002712,-8.631704,21.607224,-3.8358693,17.85182,5.4464145,11.432011,-5.451756,13.35747,-7.3329496,12.43597,-6.790558,11.160647,-1.9802129,9.541505,-0.78565836,9.570878
Ses03M_script02_2_M030,0,0.0072810883,0.012139549,0.009121273,0.008006066,0.2870514820592824,-0.004790880211658077,0.007359995991704149,0.20654000903412428,-486.79977,62.206387,155.33334,35.04188,-14.971965,34.116688,17.920788,23.854761,33.35281,22.353548,-5.6556,21.936968,2.0598598,18.618103,5.023817,11.4757,-6.233535,12.263831,-5.9449654,12.666851,-9.211491,11.286312,-3.6947744,9.659389,-0.2529623,9.682191
Ses03M_script02_2_M031,0,0.008064481,0.017236905,0.010169208,0.01391533,0.5374507227332457,-0.01077400884241797,0.008440216886392288,0.20263866921902768,-493.12787,83.088585,127.90817,41.925293,-16.190767,38.883636,17.259363,20.024652,24.002602,20.790615,-8.269973,18.609785,6.0429406,14.9615,4.2330475,10.334187,-6.089582,10.981251,-0.24276182,10.567112,-6.8114953,11.317587,-4.4069514,6.784769,1.5942497,8.28481
Ses03M_script02_2_M032,0,0.0048146825,0.008650845,0.006025822,0.00618195,0.3768844221105528,-0.01052822972269496,0.003097707079169618,0.017578919775363362,-514.5611,59.88114,163.18855,26.70205,-40.589977,33.0559,30.639433,23.188013,32.96143,20.960655,-17.13484,12.306609,12.751928,21.097656,0.61708814,11.454566,-14.865312,11.150141,4.876932,11.885854,-8.834225,7.265044,-8.638939,8.358495,3.6110508,9.330868
Ses03M_script02_2_M033,0,0.0016691318,0.0043004146,0.002203129,0.0036856588,0.45454545454545453,-0.009995500477089081,0.0003458992273009218,0.002382302568163345,-608.97095,56.6618,182.52834,29.61335,-28.49829,30.851683,17.924623,16.076395,29.025148,13.418199,-12.885804,9.64971,12.243619,12.236263,7.0738187,8.531497,-8.927756,9.692777,8.461764,9.656271,-0.58067185,6.6574225,-5.5780544,5.1840105,7.198624,6.232615
Ses03M_script02_2_M034,8,0.0036650212,0.007067409,0.004671344,0.0052999463,0.44981412639405205,-0.009552996743877884,0.0017863360509864726,0.015593639143706988,-561.8031,68.661,189.90631,36.387413,-32.27725,32.983025,10.56296,13.505927,30.900028,16.60925,-12.437198,15.744156,7.7307763,11.2753725,10.605549,9.412767,-7.8858056,8.677034,-1.4998491,8.820386,-2.4025688,8.771133,1.2532172,10.040481,5.998092,7.0316997
Ses03M_script02_2_M035,4,0.0010837115,0.0015627714,0.0013825978,0.0007234551,0.012195121951219513,-0.006731032044626772,0.00016908284366192087,0.0010119719990354537,-654.67694,36.288517,223.51143,22.833685,-51.10836,23.550297,31.769867,15.895089,34.058044,10.846664,-20.244226,9.938282,22.0741,13.211298,5.4247017,8.757013,-11.106737,9.011162,11.853911,9.269489,-8.092804,6.9664783,-3.716321,5.9772243,12.532346,7.9971223
Ses03M_script02_2_M036,3,0.0015645416,0.0023890461,0.0019576014,0.0013697259,0.2120253164556962,-0.006739047876180848,0.0003412814658304056,0.002696177026230979,-625.07245,37.42796,196.1039,23.837767,-26.861536,20.113768,25.831432,16.187174,34.302586,19.590324,-11.490595,13.069477,16.410564,14.451371,10.458961,7.7060246,-7.080554,8.461782,5.3250046,10.666246,-7.9050994,8.58021,-7.8207097,5.6221104,5.977396,7.9835367
Ses03M_script02_2_M037,3,0.0015831756,0.0027437122,0.0019933297,0.0018845486,0.3125,-0.008703632374817971,0.00033962676629850777,0.004708286046746727,-630.5814,49.951046,205.83098,30.413776,-30.061869,19.37513,18.09807,15.723326,28.089352,9.512912,-14.35002,10.191731,16.393785,8.379277,10.55069,6.5847864,-6.557381,7.0138783,8.28224,7.265873,-4.4552946,7.767247,-4.4422054,6.5546727,10.676924,7.0008626
Ses03M_script02_2_M038,8,0.00093678257,0.0015152504,0.0011678733,0.0009663886,0.0,-0.012634944141609594,0.00012364344028103428,0.0006622286350325279,-676.4794,32.39555,212.80229,19.31251,-32.21267,14.936663,20.13553,9.210625,31.97625,9.378011,-10.949012,4.992166,18.98767,6.6546483,9.360616,5.769867,-6.290115,4.185421,13.189453,4.511375,-0.31163564,4.745813,-3.8715007,5.732867,9.440723,3.99871
Ses03M_script02_2_M039,8,0.0009059758,0.001380823,0.0011547407,0.00075963914,0.0,-0.008007809810806066,0.00011611471202865909,0.0016476955694913083,-675.17566,34.106464,220.5067,20.350529,-38.56384,17.5168,23.103642,11.555463,32.694508,12.532069,-15.371612,8.279495,18.962988,6.3378515,8.637304,5.8108783,-9.275973,6.7456775,10.220402,7.364434,-3.2102304,5.894316,-4.650205,6.216684,8.326839,5.544248
Ses03M_script02_2_M040,8,0.0011645063,0.0020503933,0.0014801052,0.0014169773,0.03728813559322034,-0.008578643246437423,0.00018416769905151503,0.0014848171846786591,-653.78613,37.225384,202.39343,23.692724,-32.69499,17.399023,24.654503,15.767105,30.511984,13.620642,-14.114442,10.964331,19.21831,12.818629,8.871776,6.998732,-6.7562423,8.061024,12.134414,8.143266,-5.498461,6.509289,-8.065054,4.7264576,9.429695,6.077031
Ses03M_script02_2_M041,1,0.0023891758,0.004243921,0.0029366321,0.0030635924,0.5179856115107914,-0.0069225461629685014,0.0007556412938702018,0.006234277035082653,-612.4154,38.555958,176.48553,22.928286,-7.5985966,15.244917,15.467116,13.005078,31.532732,15.858099,-1.3276696,7.133729,11.000994,8.349499,10.207469,5.6220446,-3.5329437,6.047771,4.183189,6.8873,-2.2857437,9.722456,-7.6407814,6.644642,1.9548737,7.135972
Ses03M_script02_2_M042,1,0.0010682968,0.0018903029,0.0013741849,0.0012969393,0.008571428571428572,-0.007327986622840399,0.00015479138809921164,0.0015797471796487517,-665.8558,39.887924,211.74696,22.758953,-28.051117,16.886904,18.57363,6.753165,31.321306,9.540557,-11.575994,6.4808683,15.078958,6.642468,7.4862514,9.307209,-8.776289,8.448005,9.646561,6.007569,-0.9713945,5.423697,-6.29571,7.040889,5.533275,5.4302926
Ses03M_script02_2_M043,8,0.001210968,0.0019762623,0.0015509395,0.00122039,0.02830188679245283,-0.006908913292136276,0.00020141913917234665,0.0010870560353727309,-649.78827,42.46017,218.86697,25.950111,-49.670647,22.548992,23.259388,13.958958,36.441757,10.731011,-13.477412,10.657473,20.038887,10.915113,5.6573997,7.946821,-9.9326935,7.411065,12.173501,7.516887,-4.658128,7.0155196,-3.5815017,6.482203,10.494899,5.7376924
Ses03M_script02_2_M044,8,0.0011781274,0.0019389734,0.0014797081,0.0012521195,0.03225806451612903,-0.007643566277693026,0.00019008310306678868,0.0021444213476343632,-654.35016,31.008617,199.2645,22.835196,-17.228632,15.670905,20.846416,13.990679,27.719347,8.511411,-12.340168,10.944619,15.088321,9.642173,11.106096,4.685512,-5.8771553,6.354451,7.7932987,6.816733,-2.1685128,6.5332546,-6.0683174,5.027756,6.4377446,5.108598
Ses03M_script02_2_M045,1,0.0010742078,0.0017569638,0.0013699303,0.0011007411,0.001893939393939394,-0.009102087460632902,0.00016104829004448597,0.0023318613825689186,-643.67236,39.362617,205.19038,23.680246,-47.86117,28.43479,25.900776,17.461544,33.036926,11.06928,-15.869477,12.808822,20.728716,11.356427,5.4641104,9.155122,-10.122096,8.374811,13.34438,11.548634,-5.0443106,7.410994,-5.5698776,6.0099263,10.586406,6.8928924
Ses03M_script02_2_M046,1,0.00093697594,0.001586077,0.0012076041,0.0010269948,0.0,-0.010856723747565411,0.0001229494406520699,0.0007738319764825181,-669.78546,36.4407,221.64125,23.097713,-36.740154,14.363072,17.745602,9.348059,26.993793,6.499238,-17.328854,8.701806,18.513506,5.047235,10.081899,5.728819,-7.6358385,6.1984925,10.734299,7.211887,-3.8426077,5.7302413,-5.096131,5.034007,11.582827,5.8058224
Ses03M_impro05a_F000,7,0.0021704142,0.0034987382,0.0026713198,0.0022346994,0.34615384615384615,-0.012295475244172849,0.0006315619962049408,0.0023264016114440665,-599.76154,39.011585,185.296,19.153006,-50.71451,24.731802,22.609673,15.229154,34.77333,12.9708605,-17.953184,12.957101,10.409873,10.980896,2.8895442,9.684181,-8.618584,6.9008408,13.594556,8.280672,-1.113518,7.0952697,-6.5349655,6.983209,2.7955377,7.5162263
