wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
Ses03F_script01_3_F011,1,0.0011100423,0.0019727985,0.0013859308,0.0014038907,0.02531645569620253,-0.009194971426040865,0.00016415734320167976,0.0007802222820823028
Ses03F_script01_3_F012,1,0.0018792732,0.0030649337,0.0023704893,0.0019412682,0.37282229965156793,-0.010917604413407389,0.0004804472304792596,0.0037423050156905444
Ses03F_script01_3_F013,1,0.000992658,0.0014337567,0.001238372,0.00072402175,0.003257328990228013,-0.010186446161242202,0.00014051979871653502,0.000988683577274207
Ses03F_script01_3_F014,1,0.0026863501,0.0048873615,0.0033813368,0.0035255302,0.46596858638743455,-0.00958310192800127,0.0009539230035129055,0.009043823250526358
Ses03F_script01_3_F015,8,0.0009695462,0.0016122222,0.0012331451,0.0010340515,0.00641025641025641,-0.012463869097700808,0.00013197935596147357,0.0005097195418167817
Ses03F_script01_3_F016,8,0.0020777385,0.0037201098,0.0026072473,0.0026495443,0.47719298245614034,-0.011187778909516055,0.0005723737216887474,0.0044468703228538005
Ses03F_script01_3_F017,8,0.0011912667,0.0018428904,0.0015011345,0.0010670886,0.06334841628959276,-0.008303142749355175,0.0001980291337016254,0.0010660477843692801
Ses03F_script01_3_F018,1,0.0022576004,0.0035502254,0.0028167563,0.00214988,0.39106145251396646,-0.008034152415348217,0.0006981307021562045,0.003625346830788025
Ses03F_script01_3_F019,8,0.0029102813,0.0056551173,0.0036562367,0.004310037,0.46964285714285714,-0.008462636287731584,0.0011193947160139254,0.014829055533907698
Ses03F_script01_3_F020,8,0.0018350937,0.0031333005,0.00230608,0.0021088535,0.3805309734513274,-0.0060939819377381355,0.00045112047025269605,0.0029443808552281083
Ses03F_script01_3_F021,1,0.0040504048,0.008340306,0.005175108,0.0065365364,0.473568281938326,-0.01066707591235172,0.00215604086670795,0.05391534274917117
Ses03F_script01_3_F022,8,0.0014306093,0.0027798624,0.0018099414,0.0021090761,0.5053191489361702,-0.009237798622052651,0.00026457010676286233,0.002889769771639753
Ses03F_script01_3_F023,1,0.0029163966,0.0055376925,0.0036437034,0.004166179,0.49473684210526314,-0.01134391004598001,0.001117252803184492,0.01816022638101518
Ses03F_script01_3_F024,8,0.0008634103,0.0017194699,0.0010852077,0.0013340482,0.0030581039755351682,-0.010349525837227702,0.00010232333948642629,0.0008957196026981044
Ses03F_script01_3_F025,3,0.00248267,0.0046606916,0.0030927192,0.0034815937,0.5356037151702786,-0.007955603905429598,0.0008083354285559803,0.006839734291437043
Ses03F_script01_3_F026,3,0.0025525764,0.004473793,0.0031434614,0.0031783208,0.49901768172888017,-0.00905163415154675,0.0008656671729768474,0.010441861983359035
Ses03F_script01_3_F027,3,0.0010751117,0.002099994,0.0013435069,0.0016149452,0.023809523809523808,-0.012157812307123095,0.00015461253736822415,0.0012763597598687807
Ses03F_script01_3_F028,3,0.0016715443,0.0029020186,0.0021132452,0.001985601,0.3861111111111111,-0.01147429156844737,0.0003755730277574023,0.0034257183745252428
Ses03F_script01_3_F029,3,0.0008994324,0.0012588371,0.0011206451,0.00057047495,0.0,-0.009300649253418669,0.00011576962463387286,0.00039346278074982056
Ses03F_script01_3_F030,3,0.0010205951,0.0016687019,0.0012412543,0.0011145392,0.004545454545454545,-0.011662326869554818,0.00014237546994220188,0.0008100602333045183
Ses03F_script01_3_F031,3,0.00091032794,0.001297622,0.0011347065,0.00062994444,0.0,-0.014220679076970555,0.00011953241675564137,0.000730764500807508
Ses03F_script01_3_F032,3,0.00094915065,0.0014870059,0.0011931085,0.0008861966,0.0034129692832764505,-0.012604932635440491,0.00012480030085989177,0.0008513836699774954
Ses03F_script01_3_F033,3,0.0035068095,0.0065223686,0.0043486394,0.0048583336,0.4608108108108108,-0.009391842468176037,0.0016396249643417509,0.03053924022275112
Ses03F_script01_3_F034,8,0.0071617193,0.013299804,0.009097467,0.0096917115,0.34221598877980364,-0.008268773854069877,0.006887561221541957,0.09719326686122776
Ses03F_script01_3_F035,1,0.0016501303,0.0029973302,0.0020855884,0.0021522702,0.345088161209068,-0.01212448114529252,0.00036227856969993583,0.004004796936049075
Ses03F_script01_3_M000,1,0.0018853185,0.0033646154,0.0024122791,0.0023394472,0.4733178654292343,-0.0061387531786749605,0.0004781247550060698,0.007392192903090385
Ses03F_script01_3_M001,7,0.0013503832,0.0025924342,0.0017332456,0.0019251144,0.2892857142857143,-0.008157696356647648,0.00023785600317182147,0.0022668673716874856
Ses03F_script01_3_M002,8,0.0012127917,0.002207806,0.0015200353,0.0015984965,0.030303030303030304,-0.01389622048009187,0.00019854639496179796,0.0012881410004101383
Ses03F_script01_3_M003,7,0.002093453,0.004507629,0.0026443894,0.0036358745,0.6774193548387096,-0.013219721040513832,0.0005460418252681168,0.004319878238088067
Ses03F_script01_3_M004,7,0.00083604554,0.0015710269,0.001056391,0.0011594578,0.0,-0.01188183614431182,9.717147311264835e-05,0.0005242915237437024
Ses03F_script01_3_M005,8,0.0016105508,0.0031216864,0.0020814186,0.0023256787,0.41930379746835444,-0.008422565770160872,0.0003388049852224325,0.0071482818424978885
Ses03F_script01_3_M006,1,0.002688495,0.0050458573,0.003396371,0.0037323139,0.4992012779552716,-0.00749339551475714,0.0009532752770763934,0.03412124469480054
Ses03F_script01_3_M007,8,0.0010509472,0.0019604936,0.0013300213,0.0014375105,0.01056338028169014,-0.009661525837145746,0.00014828205678184695,0.0013503319718799521
Ses03F_script01_3_M008,8,0.0010539736,0.0018063735,0.0013301122,0.0012221348,0.004282655246252677,-0.009509975825494621,0.00015202758894856827,0.002178594229711419
Ses03F_script01_3_M009,1,0.0011360322,0.0019025974,0.0014602437,0.001219819,0.023762376237623763,-0.00907316461962182,0.00017858641753126797,0.0025950839481298908
Ses03F_script01_3_M010,1,0.0010492854,0.0018098272,0.001315142,0.0012436254,0.004048582995951417,-0.006753194156772224,0.00014776090667897719,0.0009349747031716254
Ses03F_script01_3_M011,1,0.00150292,0.0025633555,0.0019125071,0.0017032638,0.22777777777777777,-0.010203362762695178,0.0003087383334662836,0.0017225611792511244
Ses03F_script01_3_M012,1,0.0014578929,0.0026144509,0.0018393358,0.0018547546,0.23616236162361623,-0.009173309081234038,0.00028187911369852457,0.002408844196953266
Ses03F_script01_3_M013,1,0.0027268364,0.004774058,0.003456273,0.0032911105,0.45098039215686275,-0.006270902304095216,0.0009952022251928558,0.01855505162234523
Ses03F_script01_3_M014,1,0.001776521,0.002874643,0.0022824998,0.0017469815,0.3326959847036329,-0.0069352668106148485,0.00043546604684798363,0.013317028783767717
Ses03F_script01_3_M015,1,0.002091729,0.0034722835,0.0026890198,0.0021942784,0.3704663212435233,-0.007785234629409388,0.0006045574589180972,0.006518136365887827
Ses03F_script01_3_M016,8,0.0010591344,0.001831678,0.0013648788,0.0012223028,0.00881057268722467,-0.01131200679083122,0.0001546170427871978,0.001990735760104657
Ses03F_script01_3_M017,6,0.0011198849,0.0019943835,0.001412293,0.0014055653,0.02252252252252252,-0.008931249794841278,0.0001678086208956319,0.0011612253120307538
Ses03F_script01_3_M018,1,0.0021698207,0.0034506666,0.0027458316,0.002075985,0.3436123348017621,-0.01040172628563596,0.0006552730824708511,0.0046526614314026035
Ses03F_script01_3_M019,1,0.0020070144,0.0035826664,0.0025049697,0.0025588574,0.6333333333333333,-0.0068055105657549575,0.0005244930844892472,0.0037097400807767026
Ses03F_script01_3_M020,1,0.0015623745,0.0027869064,0.0019616433,0.0019538982,0.25118483412322273,-0.009935205525835045,0.0003238937019480441,0.002575447998851739
Ses03F_script01_3_M021,1,0.0009720789,0.0016001785,0.0012310604,0.0010172351,0.0,-0.011591070688155014,0.00013489791017773427,0.000615447742039118
Ses03F_script01_3_M022,8,0.0018010074,0.003230349,0.002303347,0.0022656147,0.4031141868512111,-0.009586760825186502,0.0004296633433389044,0.015991857914333343
Ses03F_script01_3_M023,1,0.0013452695,0.0022469603,0.0017153077,0.0014508339,0.12743362831858407,-0.009380807568959426,0.00024509927682537884,0.0039086926431557666
Ses03F_script01_3_M024,1,0.0023660504,0.005432103,0.0029906922,0.004528858,0.5990338164251208,-0.008164332939486485,0.0006957849756492291,0.007181606753408908
Ses03F_script01_3_M025,3,0.0016906146,0.0033974596,0.00217318,0.0026108932,0.4891891891891892,-0.006147721705929143,0.00036703088038281885,0.004494878066196642
Ses03F_script01_3_M026,7,0.0012264353,0.0021190455,0.0015650243,0.0014296548,0.04953560371517028,-0.007891698260209523,0.00020635401422883817,0.0019329607550000933
Ses03F_script01_3_M027,3,0.0013062034,0.0025756252,0.0016971366,0.0019373145,0.18533333333333332,-0.007944538992887828,0.00022613067765771123,0.005502788461381593
Ses03F_script01_3_M028,3,0.0014876337,0.003136068,0.0019490506,0.0024548755,0.5,-0.007608019132021582,0.00028686925146394047,0.002594422790932695
Ses03F_script01_3_M029,3,0.0022998014,0.004228295,0.0028634095,0.0031100956,0.373046875,-0.0075942539297102485,0.0006989237181743062,0.010818034063495165
Ses03F_script01_3_M030,3,0.0014835359,0.003150049,0.0019184846,0.002491278,0.5658536585365853,-0.010251093044644222,0.0002814157054324297,0.002139494004207998
Ses03F_script01_3_M031,3,0.00093335094,0.0014948357,0.001191142,0.0009033508,0.0,-0.010178959200857207,0.00012242029699372555,0.0008129972840797906
Ses03F_script01_3_M032,3,0.0014220745,0.0025728997,0.001833334,0.0018042683,0.26148409893992935,-0.00827990697871428,0.0002708414198649228,0.00468590940622339
Ses03F_script01_3_M033,3,0.0017757136,0.0028143413,0.0022996783,0.0016231253,0.279826464208243,-0.0067156870500184596,0.0004356672313097462,0.011362580585263965
Ses03F_script01_3_M034,3,0.0028059972,0.0049653747,0.0035383087,0.0034821152,0.44140625,-0.006866051535325823,0.0010580415119258134,0.03929804474092378
Ses03F_script01_3_M035,3,0.001896821,0.0037600505,0.0024402083,0.0028576937,0.5920303605313093,-0.009328659871243872,0.00046765226525799866,0.008242482321750075
Ses03F_script01_3_M036,3,0.0018953546,0.0033295879,0.0024260755,0.0022805668,0.4165938864628821,-0.007113796527846716,0.0004812192436938198,0.01866860422175083
Ses03F_script01_3_M037,3,0.003988547,0.0068874955,0.0050009917,0.0047313343,0.3806047966631908,-0.005802452960779192,0.002170548879895986,0.04843740209971174
Ses03F_script01_3_M038,3,0.0017906365,0.0032891755,0.0022827338,0.0023687147,0.4479166666666667,-0.008478627023578156,0.00042133074202490916,0.013540225455157078
Ses03F_script01_3_M039,3,0.0033405088,0.0059381123,0.0042389627,0.004156169,0.4396411092985318,-0.005983129995001946,0.0015067301367594165,0.06068945415169777
Ses03F_script01_3_M040,3,0.003227949,0.005877242,0.004096189,0.0042144265,0.44002340550029256,-0.005709015113097848,0.0013957140161692532,0.07796496559353618
Ses03F_script01_3_M041,3,0.0017539373,0.0031490151,0.0022550707,0.0021937515,0.44385026737967914,-0.00891909803613089,0.00041130341550632343,0.004547554084520176
Ses03F_script01_3_M042,3,0.0014626445,0.0027573928,0.0018852602,0.0020073336,0.3359683794466403,-0.009727969882078469,0.0002790325284341655,0.002251664291730782
Ses03F_script01_3_M043,3,0.0011553693,0.0018779738,0.0014582118,0.001182293,0.034375,-0.011227402865188196,0.00018029837609614377,0.0017211865183437193
Ses03F_script01_3_M044,8,0.0011632636,0.002052673,0.0014949162,0.0014070988,0.109375,-0.009225330359186046,0.0001841557609345888,0.001431157224892555
Ses03F_script01_3_M045,1,0.0010562063,0.0017881572,0.0013092587,0.001215519,0.0,-0.009911645975080319,0.00015315732419563088,0.0010024087982728861
Ses03F_script01_3_M046,1,0.0022815715,0.003930982,0.0028465723,0.0027030564,0.458041958041958,-0.009441105248697568,0.0006956590416435891,0.005488274037976992
Ses03F_script03_1_F000,7,0.0010030228,0.0014455145,0.0012472274,0.00073188107,0.0,-0.008997099030239042,0.00014231910994740498,0.00045925609099528
Ses03F_script03_1_F001,7,0.0012838093,0.002427492,0.0016663198,0.001765329,0.20103092783505155,-0.011489692951727193,0.00021543608560332003,0.0012515821649541623
Ses03F_script03_1_F002,5,0.0037049975,0.0058611804,0.0046370686,0.0035797223,0.3076923076923077,-0.007525543423980707,0.001880515697150923,0.011050525403941323
Ses03F_script03_1_F003,5,0.0047282134,0.009388966,0.005728547,0.007420303,0.5823529411764706,-0.011556665413081646,0.0029133806024473096,0.01518562897957837
Ses03F_script03_1_F004,8,0.002217492,0.004164497,0.0027721555,0.0031065813,0.5563380281690141,-0.011587527296796907,0.0006468921023187602,0.005333455204440891
Ses03F_script03_1_F005,8,0.0046920963,0.008487624,0.006050426,0.0059326156,0.4238095238095238,-0.006463897989306133,0.0029272959434951556,0.013786176420542036
Ses03F_script03_1_F006,8,0.006740852,0.012125526,0.008661148,0.008476978,0.37668161434977576,-0.007202299912023591,0.006123546196893642,0.07127032835987404
Ses03F_script03_1_F007,8,0.003602702,0.00589209,0.0045024464,0.0037953681,0.3056910569105691,-0.007276903033925919,0.0017818436741417587,0.028100971935918574
Ses03F_script03_1_F008,8,0.002046472,0.0032066952,0.0025182522,0.0019283993,0.28191489361702127,-0.012659592357522342,0.0005748017554699432,0.002550701756351704
Ses03F_script03_1_F009,2,0.004624201,0.008504408,0.0058783256,0.00613735,0.39184952978056425,-0.006777507223887369,0.002868263018139646,0.020685111617070758
Ses03F_script03_1_F010,8,0.0018170215,0.0037264067,0.0023043293,0.0029216208,0.4727272727272727,-0.008174729373422451,0.0004190243078617642,0.0022935415356451056
Ses03F_script03_1_F011,8,0.0036217205,0.0064124702,0.004698657,0.004343094,0.31875,-0.00555032238480635,0.0017673559437640762,0.014974410366196596
Ses03F_script03_1_F012,8,0.004507889,0.0073941997,0.005705317,0.00470138,0.2640449438202247,-0.008067115231824573,0.002796925091971119,0.02085735366227007
Ses03F_script03_1_F013,8,0.0016968589,0.0026110222,0.0021420303,0.0014903174,0.26523297491039427,-0.008920078471419401,0.00040114076958256686,0.002568912967508029
Ses03F_script03_1_F014,3,0.00384952,0.006343125,0.0047974824,0.004131111,0.3401639344262295,-0.007872558853705414,0.002033019009050871,0.012066904551525249
Ses03F_script03_1_F015,3,0.0031450095,0.0057593808,0.0040465593,0.0040903,0.38636363636363635,-0.00896553410711931,0.0013212109865371193,0.014330580727206608
Ses03F_script03_1_F016,8,0.0011094385,0.0017262683,0.0013947288,0.0010128412,0.03317535545023697,-0.011456369065854233,0.00017127121871791416,0.0008616544249468645
Ses03F_script03_1_F017,8,0.002829287,0.0048279474,0.003578686,0.0032378302,0.3527272727272727,-0.00785713109507924,0.0010527762314753249,0.005767121640404908
Ses03F_script03_1_F018,8,0.0016872338,0.0030739645,0.0021274295,0.0022148292,0.4143835616438356,-0.010589248631731607,0.0003746175460103644,0.002958160718846484
Ses03F_script03_1_F019,2,0.002949983,0.005040467,0.0037294435,0.0033872772,0.3684210526315789,-0.009078254151972942,0.001172660984317649,0.022522751546896928
Ses03F_script03_1_F020,8,0.002605277,0.0042116554,0.0032870546,0.0026155808,0.3466135458167331,-0.003784253294725204,0.0009210717917560524,0.006220968659867849
Ses03F_script03_1_F021,1,0.00589623,0.009412454,0.0074626068,0.0057236175,0.19680851063829788,-0.00595275787418359,0.004890854338589555,0.041581452742778094
Ses03F_script03_1_F022,8,0.003896164,0.0071158754,0.005014447,0.005044228,0.37169811320754714,-0.007500188075937331,0.002019692342120594,0.02565559349320955
Ses03F_script03_1_F023,8,0.0027352273,0.0045784395,0.0033964012,0.0030607805,0.3906810035842294,-0.008004278242879082,0.0010085234814342634,0.0062407030241846
Ses03F_script03_1_F024,8,0.008993629,0.017032338,0.011681113,0.012377809,0.3185378590078329,-0.007151547833927907,0.010677131094199134,0.09346174887514945
Ses03F_script03_1_F025,1,0.004293594,0.0076080584,0.0054009715,0.005347288,0.42718446601941745,-0.009536653124087024,0.002456544898283584,0.018327866309996534
Ses03F_script03_1_F026,1,0.0125852125,0.019990161,0.01599662,0.011964166,0.18127490039840638,-0.007029598236840684,0.02183485616665785,0.21380247547152478
Ses03F_script03_1_F027,2,0.0022027397,0.0041109035,0.0027632657,0.0030386162,0.5370843989769821,-0.009383263204654213,0.0006196529903353618,0.008410833614070605
Ses03F_script03_1_F028,8,0.002273303,0.004375368,0.0028739646,0.0032989364,0.5462184873949579,-0.01600674841029104,0.0006769512189367595,0.00455217468308428
Ses03F_script03_1_M000,8,0.0013795928,0.002677016,0.0017716226,0.0019972054,0.2777777777777778,-0.010183075573877431,0.0002506844324078615,0.0016223583592998663
Ses03F_script03_1_M001,8,0.006466228,0.01597667,0.007910954,0.013853499,0.703125,-0.008918786079448182,0.005205447678031631,0.037192749045930666
Ses03F_script03_1_M002,8,0.0012966209,0.00234046,0.0016652651,0.0016441565,0.23952095808383234,-0.009154182407655753,0.0002186287626482068,0.001156482678096
Ses03F_script03_1_M003,8,0.0024974924,0.004077561,0.003117113,0.0026185655,0.3816793893129771,-0.006336328169709304,0.0008494314964302965,0.0027856459523314067
Ses03F_script03_1_M004,7,0.005973123,0.012670597,0.007395182,0.010273613,0.5714285714285714,-0.008339995474671014,0.004636284408930988,0.052982466091728644
Ses03F_script03_1_M005,7,0.0026844312,0.00541773,0.0033854765,0.004219704,0.53125,-0.007352678494498832,0.0009253393410309032,0.0055441214559147555
Ses03F_script03_1_M006,8,0.008215318,0.018454408,0.010222225,0.015354485,0.6319845857418112,-0.007899453521531541,0.008642846124665437,0.1570207257124469
Ses03F_script03_1_M007,2,0.0076966784,0.013565246,0.009528296,0.009639528,0.37254901960784315,-0.006026594746799674,0.008019635848660155,0.07570070558243853
Ses03F_script03_1_M008,8,0.002439202,0.003659739,0.0030307556,0.0020379308,0.1452991452991453,-0.005904159479541704,0.0008297070049720301,0.006188454679480861
Ses03F_script03_1_M009,8,0.0053194747,0.008404723,0.006590381,0.0051914263,0.3837638376383764,-0.004598116447596112,0.003944062401487387,0.024441111204035557
Ses03F_script03_1_M010,8,0.0043192855,0.0083018,0.005426092,0.006275477,0.36952714535901926,-0.004840508609049721,0.0024959750193796135,0.0444520753059851
Ses03F_script03_1_M011,2,0.003663801,0.0060373223,0.0047021597,0.0037796372,0.3203125,-0.004437074039742583,0.0018594457087420934,0.011720968226518916
Ses03F_script03_1_M012,8,0.006471328,0.011520824,0.00816563,0.00812418,0.37067395264116576,-0.005005681941838702,0.005719549700060666,0.16617947812567427
Ses03F_script03_1_M013,2,0.0053009563,0.008454812,0.0068013426,0.005017212,0.2733812949640288,-0.004434573384060059,0.0039018634717585556,0.023182512166636124
Ses03F_script03_1_M014,8,0.0016442799,0.0025841952,0.0020363708,0.0015743087,0.1987179487179487,-0.008603225978731643,0.00038199010231575745,0.0019801057900082136
Ses03F_script03_1_M015,8,0.0044478476,0.008422852,0.00561486,0.006248593,0.4362017804154303,-0.007036467195575824,0.002662134743595941,0.025664248634196096
Ses03F_script03_1_M016,8,0.0018733611,0.0032381949,0.0024283244,0.0021322446,0.481651376146789,-0.008378530765185133,0.0004660636629300175,0.002932311663468612
Ses03F_script03_1_M017,8,0.0044974373,0.008138103,0.0057093673,0.005795301,0.3765432098765432,-0.006345786459860392,0.0027239761451034925,0.023416252464066277
Ses03F_script03_1_M018,8,0.0034608918,0.0065985094,0.004392896,0.0049164793,0.44086021505376344,-0.007189938060037093,0.0016072308184921383,0.02565087502275375
Ses03F_script03_1_M019,8,0.0018489992,0.0032022577,0.0023832289,0.0021380235,0.3629764065335753,-0.006913646757311653,0.00046475469582173265,0.00827917200736969
Ses03F_script03_1_M020,2,0.003776606,0.007291829,0.0048078718,0.0054799276,0.36928934010152287,-0.005416769909061259,0.0019009760457904794,0.08947896452077102
Ses03F_script03_1_M021,8,0.003682886,0.006017904,0.0046492307,0.0038205665,0.34834123222748814,-0.00515955207447405,0.001879615840925319,0.05440577342817842
Ses03F_script03_1_M022,2,0.0044923928,0.009086215,0.0056421007,0.00710947,0.4753246753246753,-0.005778055765404133,0.0026468743692841233,0.029073146054955423
Ses03F_script03_1_M023,8,0.004831757,0.0076832767,0.006111048,0.00462059,0.28661087866108786,-0.005206522473599762,0.0032611271182039483,0.036579823998480095
Ses03F_script03_1_M024,8,0.004530898,0.0074558454,0.005745113,0.004736042,0.25066666666666665,-0.004540592726698378,0.002880943213620681,0.03077521479850374
Ses03F_script03_1_M025,8,0.0029347104,0.005942284,0.0036820753,0.0046459613,0.45077720207253885,-0.0069681746026617475,0.00113905719508298,0.007038072673789622
Ses03F_script03_1_M026,8,0.0041881553,0.0066537177,0.0052731726,0.0040119374,0.2299349240780911,-0.0032117898172145942,0.0024582609240544275,0.02559881927966322
Ses03F_script03_1_M027,2,0.0046928236,0.0077199265,0.005779192,0.0051047564,0.416289592760181,-0.005586682163993828,0.0030095231087256696,0.015731592275678618
Ses03F_script03_1_M028,8,0.0050288076,0.008408123,0.006414475,0.005376622,0.3093220338983051,-0.005027732186135836,0.003557063011334129,0.02105977276188476
Ses03F_script03_1_M029,8,0.010880061,0.018193265,0.013663733,0.011974149,0.30843373493975906,-0.005842024620505981,0.016394024600115756,0.15778697023256924
Ses03F_script03_1_M030,8,0.0023488707,0.004491339,0.0030017216,0.0033304403,0.5027027027027027,-0.012267450074432418,0.0007369408973130876,0.004312045014316559
Ses03F_script03_1_M031,8,0.0018610302,0.0034017917,0.0023594988,0.0024483628,0.39655172413793105,-0.017118145478889346,0.00046223772985431533,0.006784821025205402
Ses03F_impro05_F000,4,0.004091756,0.008375063,0.005241087,0.006530471,0.4560530679933665,-0.0076465230449684896,0.002184912366413437,0.034557016589228266
Ses03F_impro05_F001,4,0.0062854197,0.010574922,0.008040263,0.0068654567,0.2849673202614379,-0.005539324320125161,0.005361495395670507,0.0807227832476706
Ses03F_impro05_F002,0,0.008807271,0.016320268,0.01119703,0.011852669,0.35451505016722407,-0.0062766443988948595,0.010274658236732771,0.06880864535225147
Ses03F_impro05_F003,4,0.012273493,0.020646479,0.015923962,0.013124177,0.25919117647058826,-0.0059825579228345305,0.020474620126754703,0.2745906630273939
Ses03F_impro05_F004,4,0.0048792856,0.008534972,0.0062779034,0.005776359,0.32132963988919666,-0.006503255008283304,0.0032097841022392134,0.024707312706706164
Ses03F_impro05_F005,0,0.004758697,0.008433577,0.006040796,0.0058749383,0.3481717011128776,-0.006003885118843755,0.0030691178443181997,0.04239693433523468
Ses03F_impro05_F006,4,0.0056397766,0.011558447,0.0072373906,0.009007622,0.34494015233949943,-0.007125661795726046,0.004249906429064157,0.08958153331603397
Ses03F_impro05_F007,0,0.008270137,0.016623504,0.010617825,0.012781185,0.36970474967907574,-0.006301680514297914,0.009062752163618558,0.17168093302089335
Ses03F_impro05_F008,0,0.0089121545,0.01758547,0.0115351,0.013241529,0.22556390977443608,-0.007295521754713263,0.010883860618947507,0.06123405957099479
Ses03F_impro05_F009,0,0.0058072754,0.010626402,0.007377451,0.007629391,0.3538011695906433,-0.006053370270819869,0.004551601598960965,0.036172454472768394
Ses03F_impro05_F010,0,0.0017957509,0.0036266947,0.0023213357,0.002779064,0.550561797752809,-0.009368050996272359,0.0004155258134726082,0.0022846906784395114
Ses03F_impro05_F011,0,0.010235713,0.019775093,0.012990321,0.014887752,0.4480651731160896,-0.009205739843309857,0.01389843010813859,0.17084516903680055
Ses03F_impro05_F012,4,0.004189687,0.0069412296,0.0053007854,0.004476645,0.3434959349593496,-0.009924889127432834,0.0023918791637450062,0.022725108545043005
Ses03F_impro05_F013,4,0.008411728,0.019962871,0.010701129,0.016836777,0.4823848238482385,-0.006002190730214352,0.009095880838732022,0.11589091347717033
Ses03F_impro05_F014,8,0.015688606,0.027944667,0.020011233,0.019470708,0.347926267281106,-0.006864358510938473,0.03273021569340333,0.3263069431941113
Ses03F_impro05_F015,0,0.014244044,0.027404502,0.017764041,0.020792438,0.4219409282700422,-0.006711391961289337,0.0268508656707487,0.15740367813133493
Ses03F_impro05_F016,0,0.012120117,0.023117885,0.0155982245,0.017038586,0.2950108459869848,-0.0027585540465224767,0.019566521128474852,0.2733167032085127
Ses03F_impro05_F017,0,0.007246602,0.013079753,0.009183997,0.009307513,0.358974358974359,-0.006736020168318646,0.007160059184449289,0.04374071341726868
Ses03F_impro05_M000,4,0.0015509904,0.0026429128,0.0019992406,0.0017271342,0.37910447761194027,-0.006701878646708792,0.00032354146280361075,0.007082862296570728
Ses03F_impro05_M001,4,0.007092192,0.011379688,0.009176834,0.0067287725,0.2579787234042553,-0.00450517700301134,0.006950397520636939,0.048589144420370885
Ses03F_impro05_M002,4,0.0046559754,0.0100169275,0.0058908043,0.008006374,0.4928774928774929,-0.005482560482050758,0.002811396084380231,0.04329702917553219
Ses03F_impro05_M003,7,0.0018829483,0.0033056717,0.002402762,0.00226502,0.4007285974499089,-0.007376191661023768,0.0004747692900125957,0.00894973480664229
Ses03F_impro05_M004,4,0.0027722649,0.0059851413,0.0035622655,0.004803003,0.3086003372681282,-0.0047835419536568224,0.0010584571495750004,0.022745503565835743
Ses03F_impro05_M005,4,0.005282204,0.008280649,0.0066351197,0.004942442,0.2585987261146497,-0.004738933057524264,0.003932721915792291,0.07983062397887754
Ses03F_impro05_M006,4,0.005341045,0.008767728,0.0067375978,0.0055788164,0.2724014336917563,-0.005337060429155827,0.0040220670187709326,0.06264709646600648
Ses03F_impro05_M007,8,0.002081231,0.0033379288,0.002650352,0.0020279165,0.35263835263835264,-0.006046641829016153,0.0005981002741062226,0.013873772386601148
Ses03F_impro05_M008,7,0.00237945,0.0040114797,0.0030441233,0.0026089891,0.3556701030927835,-0.0047975122470234055,0.0007692880588187444,0.013055901301114772
Ses03F_impro05_M009,7,0.0025259985,0.004564614,0.0032137735,0.0032307932,0.4673913043478261,-0.0057474899222142994,0.0008453420773678275,0.007097720302884058
Ses03F_impro05_M010,4,0.0038688206,0.0066344836,0.004896442,0.004469156,0.3758741258741259,-0.0060334773479553405,0.002060078682240921,0.03466973329519498
Ses03F_impro05_M011,7,0.0048876167,0.010738995,0.006346479,0.0086568305,0.2780487804878049,-0.003472139951554709,0.0032333833092379506,0.039718211329399504
Ses03F_impro05_M012,4,0.017268933,0.031376664,0.021899037,0.022432035,0.40063091482649843,-0.004734670710604405,0.039807163398676834,0.42801935177292083
Ses03F_impro05_M013,7,0.012083061,0.024233958,0.01545955,0.0186249,0.3643835616438356,-0.0040888235162128694,0.01940942829159646,0.1815749430364511
Ses03F_impro05_M014,7,0.007918614,0.0142399585,0.010078027,0.010027119,0.35714285714285715,-0.007993245162651874,0.008627922748475347,0.038159631820808886
Ses03M_script02_2_F000,0,0.0012416224,0.002206598,0.0015430239,0.0015724275,0.04060913705583756,-0.01199349389935378,0.0002071594270496475,0.001224150872922361
Ses03M_script02_2_F001,0,0.0011563974,0.0019715962,0.0014634414,0.0013217787,0.0053475935828877,-0.010003082934417762,0.00018401679293459717,0.0008916713708257701
Ses03M_script02_2_F002,0,0.0035602706,0.005996541,0.00445373,0.004008839,0.38362760834670945,-0.008344898560608272,0.001730837463876956,0.022439101128021076
Ses03M_script02_2_F003,0,0.0035642378,0.006059682,0.004486741,0.004071838,0.3511604439959637,-0.007823521627869923,0.001721226462651092,0.040571188732898604
Ses03M_script02_2_F004,0,0.0031080209,0.005393749,0.00396924,0.003643586,0.3333333333333333,-0.008513883585692383,0.0012990593759088372,0.008979865924023157
Ses03M_script02_2_F005,8,0.00071049784,0.0010157912,0.00089713355,0.00047574478,0.0,-0.012331609468674287,7.264427257781942e-05,0.00033213579983962314
Ses03M_script02_2_F006,8,0.001658248,0.0031359245,0.002092693,0.0023363305,0.4974271012006861,-0.009704282092570793,0.00035880104788603185,0.006419520978797374
Ses03M_script02_2_F007,4,0.0036246981,0.006270408,0.004567228,0.004271,0.34513274336283184,-0.007663916221645195,0.0017705193612201837,0.013680924334410205
